VENDORID,PASSENGER_COUNT,TRIP_DISTANCE,RATECODEID,STORE_AND_FWD_FLAG,PULOCATIONID,DOLOCATIONID,PAYMENT_TYPE,FARE_AMOUNT,EXTRA,MTA_TAX,TIP_AMOUNT,TOLLS_AMOUNT,IMPROVEMENT_SURCHARGE,TOTAL_AMOUNT,CONGESTION_SURCHARGE,AIRPORT_FEE,TPEP_PICKUP_DATETIME,TPEP_DROPOFF_DATETIME,TRIP_ID
1,1,3.7,1,N,163,226,1,13.0,0.5,0.5,5.7,0.0,0.3,20.0,,,2016-01-01 00:00:34,2016-01-01 00:10:36,6533
1,2,2.6,1,N,237,90,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95,,,2016-01-01 00:25:15,2016-01-01 00:52:01,6534
1,2,0.9,1,N,90,246,1,5.0,0.5,0.5,1.85,0.0,0.3,8.15,,,2016-01-01 00:52:39,2016-01-01 00:56:59,6535
2,6,0.9,1,N,79,107,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,,,2016-01-01 00:10:09,2016-01-01 00:17:27,6536
2,6,1.45,1,N,170,79,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:23:49,2016-01-01 00:33:03,6537
2,6,4.83,1,N,79,239,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,,,2016-01-01 00:34:31,2016-01-01 01:05:18,6538
2,2,1.49,1,N,229,263,1,6.0,0.5,0.5,1.1,0.0,0.3,8.4,,,2016-01-01 00:13:05,2016-01-01 00:16:25,6539
2,2,1.57,1,N,262,229,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,,,2016-01-01 00:19:51,2016-01-01 00:26:30,6540
2,1,7.84,1,N,262,255,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,,,2016-01-01 00:38:50,2016-01-01 01:00:44,6541
2,1,3.66,1,N,186,141,1,16.5,0.5,0.5,3.0,0.0,0.3,20.8,,,2016-01-01 00:14:21,2016-01-01 00:36:19,6542
2,1,1.1,1,N,141,229,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,,2016-01-01 00:36:51,2016-01-01 00:42:25,6543
2,1,2.24,1,N,162,142,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,,2016-01-01 00:45:15,2016-01-01 00:56:37,6544
2,1,2.16,1,N,142,166,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:58:39,2016-01-01 01:05:45,6545
1,2,1.3,1,N,255,256,1,6.5,0.5,0.5,2.0,0.0,0.3,9.8,,,2016-01-01 00:31:59,2016-01-01 00:38:21,6546
1,1,1.2,1,N,256,112,1,5.5,0.5,0.5,1.4,0.0,0.3,8.2,,,2016-01-01 00:39:29,2016-01-01 00:43:40,6547
1,2,1.2,1,N,112,256,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,,,2016-01-01 00:45:54,2016-01-01 00:54:25,6548
1,2,1.1,1,N,256,255,1,6.0,0.5,0.5,4.0,0.0,0.3,11.3,,,2016-01-01 00:56:20,2016-01-01 01:01:35,6549
1,2,3.3,1,N,48,162,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,,,2016-01-01 00:20:42,2016-01-01 00:40:02,6550
1,2,7.9,1,N,237,52,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,,,2016-01-01 00:51:31,2016-01-01 01:12:58,6551
2,4,2.37,1,N,42,236,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:37:57,2016-01-01 00:44:32,6552
2,4,0.75,1,N,236,236,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:48:59,2016-01-01 00:51:41,6553
2,5,2.41,1,N,236,24,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,,2016-01-01 00:55:08,2016-01-01 01:06:12,6554
2,2,3.01,1,N,107,141,1,11.5,0.5,0.5,2.0,0.0,0.3,14.8,,,2016-01-01 00:18:37,2016-01-01 00:31:10,6555
2,1,1.42,1,N,237,142,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:35:27,2016-01-01 00:43:15,6556
2,1,2.23,1,N,43,41,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,,,2016-01-01 00:43:40,2016-01-01 00:53:18,6557
2,1,0.34,1,N,238,238,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 00:59:20,2016-01-01 01:00:53,6558
2,6,2.94,1,N,263,233,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 00:00:22,2016-01-01 00:13:37,6559
2,1,0.58,1,N,233,229,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,,,2016-01-01 00:15:39,2016-01-01 00:17:48,6560
2,6,2.47,1,N,229,142,1,13.0,0.5,0.5,2.86,0.0,0.3,17.16,,,2016-01-01 00:18:44,2016-01-01 00:36:57,6561
2,6,1.96,1,N,142,141,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:38:12,2016-01-01 00:47:03,6562
2,6,2.63,1,N,141,143,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 00:52:01,2016-01-01 01:05:40,6563
1,2,0.8,1,N,229,170,1,5.0,0.5,0.5,1.25,0.0,0.3,7.55,,,2016-01-01 00:15:28,2016-01-01 00:19:01,6564
1,2,1.6,1,N,164,246,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:25:07,2016-01-01 00:34:58,6565
1,4,6.9,1,N,68,17,1,24.0,0.5,0.5,5.05,0.0,0.3,30.35,,,2016-01-01 00:41:51,2016-01-01 01:08:12,6566
2,2,2.71,1,N,249,48,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,,,2016-01-01 00:41:39,2016-01-01 01:06:56,6567
1,2,4.2,1,N,231,229,1,16.0,0.5,0.5,3.11,0.0,0.3,20.41,,,2016-01-01 00:42:39,2016-01-01 01:01:55,6568
1,1,4.7,1,N,112,189,1,17.0,0.5,0.5,3.65,0.0,0.3,21.95,,,2016-01-01 00:07:45,2016-01-01 00:24:22,6569
1,3,4.2,1,N,189,232,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,,,2016-01-01 00:26:31,2016-01-01 00:50:57,6570
1,1,0.2,1,N,232,4,3,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 00:54:21,2016-01-01 00:55:16,6571
2,3,2.72,1,N,151,74,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 00:19:35,2016-01-01 00:32:42,6572
2,3,1.54,1,N,75,238,1,7.5,0.5,0.5,2.64,0.0,0.3,11.44,,,2016-01-01 00:38:07,2016-01-01 00:45:18,6573
2,2,1.85,1,N,238,236,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:46:38,2016-01-01 00:56:08,6574
2,1,4.18,1,N,239,164,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,,,2016-01-01 00:04:16,2016-01-01 00:38:42,6575
1,1,2.9,1,N,161,263,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,,,2016-01-01 00:06:25,2016-01-01 00:16:34,6576
1,1,0.7,1,N,263,263,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:18:23,2016-01-01 00:21:23,6577
1,1,0.8,1,N,237,263,1,5.0,0.5,0.5,2.0,0.0,0.3,8.3,,,2016-01-01 00:26:47,2016-01-01 00:31:01,6578
1,1,2.3,1,N,263,170,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,,2016-01-01 00:32:51,2016-01-01 00:43:33,6579
1,1,3.5,1,N,164,75,1,15.0,0.5,0.5,3.26,0.0,0.3,19.56,,,2016-01-01 00:54:18,2016-01-01 01:12:00,6580
2,1,0.52,1,N,263,140,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,,,2016-01-01 00:07:27,2016-01-01 00:10:41,6581
2,1,1.49,1,N,262,236,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:14:21,2016-01-01 00:21:32,6582
2,1,1.99,1,N,43,233,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,,,2016-01-01 00:27:35,2016-01-01 00:37:19,6583
2,1,0.42,1,N,162,233,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,,,2016-01-01 00:41:16,2016-01-01 00:44:57,6584
2,1,0.93,1,N,229,140,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,,,2016-01-01 00:51:28,2016-01-01 00:59:59,6585
2,5,1.26,1,N,237,229,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,,,2016-01-01 00:45:11,2016-01-01 00:50:56,6586
2,5,0.36,1,N,229,229,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,,,2016-01-01 00:52:44,2016-01-01 00:55:38,6587
2,5,3.24,1,N,229,226,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 00:56:34,2016-01-01 01:08:01,6588
1,4,0.6,1,N,68,164,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:17:57,2016-01-01 00:24:38,6589
1,1,1.4,1,N,164,79,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,,,2016-01-01 00:29:08,2016-01-01 00:40:08,6590
1,4,0.6,1,N,107,234,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 00:44:45,2016-01-01 00:50:19,6591
1,2,6.9,1,N,186,37,1,28.0,0.5,0.5,5.85,0.0,0.3,35.15,,,2016-01-01 00:52:31,2016-01-01 01:30:31,6592
2,4,2.89,1,N,68,231,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 00:15:23,2016-01-01 00:26:35,6593
2,1,0.93,1,N,231,211,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 00:28:10,2016-01-01 00:32:41,6594
2,3,1.75,1,N,144,13,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,,,2016-01-01 00:38:06,2016-01-01 00:48:15,6595
2,1,2.78,1,N,13,107,1,11.5,0.5,0.5,20.0,0.0,0.3,32.8,,,2016-01-01 00:50:34,2016-01-01 01:03:58,6596
1,1,2.6,1,N,107,237,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,,,2016-01-01 00:22:26,2016-01-01 00:36:16,6597
1,1,0.7,1,N,237,236,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 00:37:03,2016-01-01 00:41:00,6598
1,1,1.5,1,N,237,262,1,7.5,0.5,0.5,1.2,0.0,0.3,10.0,,,2016-01-01 00:47:31,2016-01-01 00:54:38,6599
1,1,8.5,1,N,141,182,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,,,2016-01-01 00:55:02,2016-01-01 01:16:17,6600
2,2,2.01,1,N,107,140,1,9.0,0.5,0.5,3.09,0.0,0.3,13.39,,,2016-01-01 00:40:02,2016-01-01 00:49:53,6601
2,4,1.66,1,N,141,75,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,,,2016-01-01 00:52:23,2016-01-01 00:56:33,6602
2,3,3.92,1,N,75,146,1,13.0,0.5,0.5,0.0,0.0,0.3,14.3,,,2016-01-01 00:58:36,2016-01-01 01:09:52,6603
1,2,2.9,1,N,50,236,1,12.0,0.5,0.5,8.0,0.0,0.3,21.3,,,2016-01-01 00:15:03,2016-01-01 00:27:52,6604
1,2,2.8,1,N,236,142,1,14.0,0.5,0.5,1.0,0.0,0.3,16.3,,,2016-01-01 00:34:50,2016-01-01 00:52:03,6605
1,4,1.4,1,N,142,238,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:55:03,2016-01-01 01:02:40,6606
2,2,1.22,1,N,142,239,1,7.0,0.5,0.5,2.0,0.0,0.3,10.3,,,2016-01-01 00:17:19,2016-01-01 00:24:08,6607
2,2,0.75,1,N,239,238,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:27:10,2016-01-01 00:30:48,6608
2,2,0.55,1,N,238,238,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:34:55,2016-01-01 00:38:46,6609
2,2,2.26,1,N,238,48,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,,,2016-01-01 00:43:05,2016-01-01 00:55:41,6610
2,2,1.86,1,N,48,229,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 00:57:19,2016-01-01 01:15:15,6611
2,1,4.24,1,N,255,36,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56,,,2016-01-01 00:14:41,2016-01-01 00:36:50,6612
2,1,1.75,1,N,37,36,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:49:16,2016-01-01 00:58:04,6613
1,3,8.8,1,N,48,80,1,34.5,0.5,0.5,8.25,5.54,0.3,49.59,,,2016-01-01 00:23:14,2016-01-01 01:06:21,6614
2,1,1.31,1,N,90,137,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,,,2016-01-01 00:11:16,2016-01-01 00:20:10,6615
2,1,2.9,1,N,107,87,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3,,,2016-01-01 00:26:36,2016-01-01 00:43:55,6616
2,1,2.9,1,N,87,234,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 00:46:11,2016-01-01 00:57:04,6617
2,1,3.88,1,N,43,226,1,13.5,0.5,0.5,20.0,0.0,0.3,34.8,,,2016-01-01 00:04:04,2016-01-01 00:16:07,6618
2,1,1.84,1,N,229,107,1,7.5,0.5,0.5,2.64,0.0,0.3,11.44,,,2016-01-01 00:30:07,2016-01-01 00:36:36,6619
2,1,0.85,1,N,107,170,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,,,2016-01-01 00:46:08,2016-01-01 00:49:18,6620
2,4,2.44,1,N,68,224,1,10.0,0.5,0.5,2.0,0.0,0.3,13.3,,,2016-01-01 00:35:00,2016-01-01 00:46:32,6621
2,5,4.8,1,N,107,238,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,,,2016-01-01 00:51:01,2016-01-01 01:06:59,6622
1,2,1.1,1,N,234,186,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:05:25,2016-01-01 00:15:36,6623
1,1,5.5,1,N,68,255,1,25.0,0.5,0.5,5.25,0.0,0.3,31.55,,,2016-01-01 00:22:28,2016-01-01 00:57:33,6624
1,3,2.7,1,N,232,255,1,12.0,0.5,0.5,1.0,0.0,0.3,14.3,,,2016-01-01 00:09:59,2016-01-01 00:22:52,6625
1,3,5.5,1,N,255,129,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 00:25:30,2016-01-01 00:43:19,6626
1,1,0.1,1,N,146,146,3,3.0,0.5,0.5,0.0,0.0,0.3,4.3,,,2016-01-01 00:30:14,2016-01-01 00:31:18,6627
1,1,1.8,1,N,162,48,2,13.5,0.5,0.5,0.0,0.0,0.3,14.8,,,2016-01-01 00:47:33,2016-01-01 01:07:49,6628
2,2,11.64,1,N,234,69,1,40.0,0.5,0.5,0.0,0.0,0.3,41.3,,,2016-01-01 00:49:33,2016-01-01 01:30:59,6629
1,1,0.4,1,N,263,141,1,4.0,0.5,0.5,2.0,0.0,0.3,7.3,,,2016-01-01 00:10:28,2016-01-01 00:13:00,6630
1,2,0.6,1,N,141,229,1,4.0,0.5,0.5,1.5,0.0,0.3,6.8,,,2016-01-01 00:15:45,2016-01-01 00:18:02,6631
1,2,1.9,1,N,161,141,1,9.5,0.5,0.5,2.15,0.0,0.3,12.95,,,2016-01-01 00:26:35,2016-01-01 00:36:35,6632
1,3,0.8,1,N,237,229,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,,2016-01-01 00:42:10,2016-01-01 00:47:05,6633
1,2,1.5,1,N,229,262,1,6.5,0.5,0.5,2.3,0.0,0.3,10.1,,,2016-01-01 00:50:08,2016-01-01 00:55:28,6634
1,1,0.5,1,N,262,141,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95,,,2016-01-01 00:56:20,2016-01-01 00:59:52,6635
1,1,5.4,1,N,233,13,1,21.5,0.5,0.5,4.55,0.0,0.3,27.35,,,2016-01-01 00:13:42,2016-01-01 00:41:17,6636
1,1,2.2,1,N,13,249,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:43:51,2016-01-01 00:52:38,6637
1,1,5.2,1,N,249,181,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 00:55:13,2016-01-01 01:17:39,6638
2,3,5.93,1,N,48,116,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,,2016-01-01 00:20:43,2016-01-01 00:33:11,6639
2,5,0.43,1,N,116,42,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:34:31,2016-01-01 00:38:21,6640
2,2,0.74,1,N,43,161,2,11.0,0.5,0.5,0.0,0.0,0.3,12.3,,,2016-01-01 00:23:06,2016-01-01 00:40:22,6641
2,2,0.54,1,N,161,237,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 00:43:37,2016-01-01 00:48:25,6642
2,2,1.24,1,N,43,236,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49,,,2016-01-01 00:50:54,2016-01-01 00:55:45,6643
2,3,2.12,1,N,237,170,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,,,2016-01-01 00:57:41,2016-01-01 01:13:38,6644
1,2,5.0,1,N,162,226,1,19.0,0.5,0.5,4.06,0.0,0.3,24.36,,,2016-01-01 00:20:24,2016-01-01 00:40:18,6645
1,2,0.8,1,N,140,236,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 00:54:44,2016-01-01 00:58:49,6646
2,2,6.21,1,N,161,256,2,26.5,0.5,0.5,0.0,0.0,0.3,27.8,,,2016-01-01 00:33:13,2016-01-01 01:06:41,6647
1,1,1.2,1,N,162,140,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:31:16,2016-01-01 00:34:46,6648
1,1,2.5,1,N,229,186,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 00:42:15,2016-01-01 00:59:05,6649
2,1,1.03,1,N,234,113,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,,2016-01-01 00:36:49,2016-01-01 00:42:46,6650
2,1,2.65,1,N,113,233,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,,,2016-01-01 00:45:36,2016-01-01 01:01:32,6651
2,1,4.69,1,N,234,97,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,,,2016-01-01 00:20:29,2016-01-01 00:40:24,6652
2,1,3.02,1,N,97,37,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,,,2016-01-01 00:43:07,2016-01-01 00:55:42,6653
2,1,3.99,1,N,37,255,2,16.5,0.5,0.5,0.0,0.0,0.3,17.8,,,2016-01-01 00:58:58,2016-01-01 01:25:45,6654
1,2,1.1,1,N,43,140,1,6.5,0.5,0.5,1.95,0.0,0.3,9.75,,,2016-01-01 00:23:01,2016-01-01 00:29:08,6655
1,1,2.1,1,N,140,161,1,12.0,0.5,0.5,3.0,0.0,0.3,16.3,,,2016-01-01 00:30:36,2016-01-01 00:47:15,6656
1,2,1.2,1,N,230,164,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,,,2016-01-01 00:48:52,2016-01-01 01:02:11,6657
2,1,1.61,1,N,107,170,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:14:49,2016-01-01 00:25:54,6658
2,1,1.39,1,N,233,234,1,8.0,0.5,0.5,2.32,0.0,0.3,11.62,,,2016-01-01 00:42:57,2016-01-01 00:52:26,6659
2,1,0.83,1,N,234,186,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 00:53:46,2016-01-01 00:57:57,6660
2,1,0.34,1,N,186,90,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 00:59:40,2016-01-01 01:01:15,6661
2,3,2.78,1,N,161,249,2,17.5,0.5,0.5,0.0,0.0,0.3,18.8,,,2016-01-01 00:16:17,2016-01-01 00:43:05,6662
2,2,4.67,1,N,249,239,2,22.0,0.5,0.5,0.0,0.0,0.3,23.3,,,2016-01-01 00:44:32,2016-01-01 01:14:28,6663
2,6,0.84,1,N,236,262,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 00:03:29,2016-01-01 00:07:56,6664
2,6,5.53,1,N,262,159,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,,,2016-01-01 00:10:47,2016-01-01 00:35:04,6665
2,6,7.48,1,N,263,114,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,,,2016-01-01 00:53:53,2016-01-01 01:18:44,6666
2,1,0.61,1,N,232,148,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,,,2016-01-01 00:08:59,2016-01-01 00:13:09,6667
2,1,2.41,1,N,148,170,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 00:19:06,2016-01-02 00:13:09,6668
2,1,1.41,1,N,233,140,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,,,2016-01-01 00:31:37,2016-01-01 00:36:54,6669
2,1,0.53,1,N,232,232,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:44:31,2016-01-01 00:48:09,6670
2,1,10.82,1,N,232,260,1,33.5,0.5,0.5,6.96,0.0,0.3,41.76,,,2016-01-01 00:56:58,2016-01-01 01:30:58,6671
2,6,1.49,1,N,107,158,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,,,2016-01-01 00:10:42,2016-01-01 00:19:32,6672
2,1,2.42,1,N,249,246,1,10.0,0.5,0.5,1.5,0.0,0.3,12.8,,,2016-01-01 00:20:09,2016-01-01 00:30:59,6673
2,6,5.16,1,N,142,202,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,,,2016-01-01 00:42:18,2016-01-01 01:01:58,6674
1,4,2.8,1,N,142,41,1,11.0,0.5,0.5,3.05,0.0,0.3,15.35,,,2016-01-01 00:33:10,2016-01-01 00:44:49,6675
1,4,1.0,1,N,41,151,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,,,2016-01-01 00:48:26,2016-01-01 00:52:54,6676
1,4,6.1,1,N,238,4,1,26.5,0.5,0.5,5.55,0.0,0.3,33.35,,,2016-01-01 00:55:59,2016-01-01 01:33:20,6677
1,2,4.3,1,N,231,142,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,,,2016-01-01 00:19:56,2016-01-01 00:49:08,6678
1,1,2.0,1,N,48,238,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:55:33,2016-01-01 01:05:02,6679
2,1,2.95,1,N,138,7,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 00:04:50,2016-01-01 00:12:23,6680
2,2,0.86,1,N,162,48,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 00:45:52,2016-01-01 01:00:10,6681
2,1,3.99,1,N,181,89,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,,,2016-01-01 00:36:13,2016-01-01 00:51:36,6682
2,1,1.72,1,N,45,158,1,8.5,0.5,0.5,2.0,0.0,0.3,11.8,,,2016-01-01 00:11:49,2016-01-01 00:21:27,6683
2,1,5.04,1,N,249,49,2,18.5,0.5,0.5,0.0,0.0,0.3,19.8,,,2016-01-01 00:30:47,2016-01-01 00:51:23,6684
1,2,0.9,1,N,211,231,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,,,2016-01-01 00:10:29,2016-01-01 00:15:23,6685
1,2,2.1,1,N,231,158,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,,,2016-01-01 00:16:51,2016-01-01 00:28:04,6686
1,2,2.1,1,N,158,148,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8,,,2016-01-01 00:29:36,2016-01-01 00:46:24,6687
1,2,5.7,1,N,148,236,1,23.5,0.5,0.5,4.95,0.0,0.3,29.75,,,2016-01-01 00:47:51,2016-01-01 01:18:25,6688
2,1,1.77,1,N,112,80,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:11:19,2016-01-01 00:22:24,6689
2,3,4.21,1,N,148,181,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,,,2016-01-01 00:36:23,2016-01-01 00:52:04,6690
2,1,1.87,1,N,181,33,1,9.0,0.5,0.5,2.58,0.0,0.3,12.88,,,2016-01-01 00:55:00,2016-01-01 01:04:37,6691
2,1,4.58,1,N,249,239,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56,,,2016-01-01 00:26:12,2016-01-01 00:46:00,6692
2,1,1.93,1,N,239,151,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,,,2016-01-01 00:46:41,2016-01-01 00:55:34,6693
2,1,13.09,1,N,151,61,1,40.5,0.5,0.5,8.36,0.0,0.3,50.16,,,2016-01-01 00:59:31,2016-01-01 01:37:35,6694
2,5,0.67,1,N,234,107,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,,,2016-01-01 00:12:15,2016-01-01 00:15:31,6695
2,5,1.66,1,N,137,229,2,7.0,0.5,0.5,0.0,0.0,0.3,8.3,,,2016-01-01 00:16:51,2016-01-01 00:21:58,6696
2,5,4.04,1,N,141,68,2,19.5,0.5,0.5,0.0,0.0,0.3,20.8,,,2016-01-01 00:23:27,2016-01-01 00:47:03,6697
2,5,1.38,1,N,68,211,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,,,2016-01-01 00:48:50,2016-01-01 00:57:01,6698
2,5,2.26,1,N,125,230,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:59:37,2016-01-01 01:06:08,6699
2,2,1.17,1,N,246,90,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,,,2016-01-01 00:24:16,2016-01-01 00:30:14,6700
2,2,1.97,1,N,249,170,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,,,2016-01-01 00:32:48,2016-01-01 00:45:37,6701
2,2,2.86,1,N,170,246,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,,,2016-01-01 00:46:58,2016-01-01 01:05:15,6702
1,1,1.9,1,N,43,162,2,10.0,0.5,0.5,0.0,0.0,0.3,11.3,,,2016-01-01 00:22:42,2016-01-01 00:35:00,6703
1,1,2.2,1,N,163,262,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,,,2016-01-01 00:43:32,2016-01-01 00:52:52,6704
2,2,1.31,1,N,234,170,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,,,2016-01-01 00:10:43,2016-01-01 00:21:05,6705
2,1,0.56,1,N,170,162,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,,,2016-01-01 00:23:57,2016-01-01 00:25:51,6706
2,3,0.96,1,N,163,161,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3,,,2016-01-01 00:32:09,2016-01-01 00:42:54,6707
2,2,1.04,1,N,161,162,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,,,2016-01-01 00:45:47,2016-01-01 00:51:39,6708
2,1,1.07,1,N,48,186,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,,,2016-01-01 00:23:04,2016-01-01 00:43:09,6709
2,1,0.61,1,N,186,186,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,,,2016-01-01 00:47:26,2016-01-01 00:52:00,6710
