FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
Impact Credit Strategies Fund,2022-04-03,"First Solar, Inc.",728817,-380,374392374.26,623.75,886.09,10.26
Sustainable Retail Fund,2020-03-05,"Beyond Meat, Inc.",832066,-3669,146138097.61,836.64,290.46,858.49
Community Savings Bond Fund,2020-10-22,"Walmart, Inc.",408806,-5832,153099263.94,457.46,876.76,321.94
Sustainable Retail Fund,2019-02-23,"Beyond Meat, Inc.",152462,7647,434721607.7,190.24,619.87,231.97
Fixed Maturity 2027 Bond Fund,2022-04-06,Ford Motor Co.,343991,-9632,385079406.16,985.03,71.97,745.0
Equity Diversified Selection Fund,2022-11-21,"Facebook, Inc.",448824,-273,142506464.69,821.95,821.49,837.32
Global Cross Asset Fund,2019-09-21,"Berkshire Hathaway, Inc.",689966,4663,34016292.6,894.52,146.04,319.9
Target Maturity 2029 Bond Fund,2017-07-11,"Apple, Inc.",721548,-2574,56261525.21,697.93,771.28,17.04
Fixed Maturity 2027 Bond Fund,2020-10-06,Toyota Motor Corp.,420481,-9127,492991749.74,405.99,823.08,89.1
Fixed Maturity 2027 Bond Fund,2022-12-12,Volkswagen AG,737215,-6725,94007904.82,344.73,402.78,312.58
Equity Diversified Selection Fund,2019-12-07,"Netflix, Inc.",306782,-9626,255172464.91,156.75,673.25,997.11
Sustainable Retail Fund,2020-04-27,"Tesla, Inc.",256336,-3436,126684223.85,952.05,85.38,672.09
Fixed Maturity 2027 Bond Fund,2018-11-25,Toyota Motor Corp.,407891,1127,351567161.18,768.12,616.03,278.22
Sustainable Retail Fund,2020-01-31,"Tesla, Inc.",785555,9128,355720296.76,661.4,816.97,294.33
Subordinated Financials Fund,2022-11-01,"Goldman Sachs Group, Inc.",984150,-2727,474442318.33,142.55,818.34,268.41
Equity Diversified Selection Fund,2017-04-26,"Facebook, Inc.",626657,-1993,134608673.46,934.04,259.62,283.65
Equity Diversified Selection Fund,2022-02-28,Google LLC,297901,-237,78322550.84,638.07,659.36,915.4
Fixed Maturity 2027 Bond Fund,2022-06-28,Volkswagen AG,157767,9114,287862219.86,861.78,241.7,496.45
Fixed Maturity 2027 Bond Fund,2019-01-11,Toyota Motor Corp.,315488,-8399,136290811.3,947.79,256.98,900.69
Subordinated Financials Fund,2022-07-22,"Goldman Sachs Group, Inc.",473071,2995,204109205.84,591.89,425.97,793.02
International Fixed Duration Fund,2020-07-23,AXA SA,781754,7225,15572628.29,376.71,659.89,910.64
Community Savings Bond Fund,2017-08-07,Nestlé SA,201966,-9236,172540635.82,895.92,912.78,380.6
Global Cross Asset Fund,2017-07-13,Johnson & Johnson,978976,-264,103654792.66,829.58,951.51,834.83
International Fixed Duration Fund,2019-07-11,Ping An Insurance (Group) Co. of China Ltd.,697084,6701,482559106.08,633.89,289.32,305.61
Equity Diversified Selection Fund,2020-03-23,Google LLC,85561,8620,170483642.66,239.06,554.33,458.2
Fixed Maturity 2027 Bond Fund,2022-10-06,Volkswagen AG,371741,9787,460615876.49,375.58,505.22,401.46
Target Maturity 2029 Bond Fund,2017-11-06,Microsoft Corp.,889512,6991,388074791.89,300.76,647.93,963.35
Global Cross Asset Fund,2018-12-04,Johnson & Johnson,542566,-5438,265450902.38,628.01,389.93,481.23
Fixed Maturity 2025 Bond Fund,2019-10-17,BP Plc,167908,8816,188274369.49,335.09,407.07,913.3
Sustainable Retail Fund,2020-04-16,"Beyond Meat, Inc.",804331,5746,294096358.28,582.15,833.3,63.87
Fixed Maturity 2025 Bond Fund,2022-02-11,BP Plc,434889,9604,397160940.6,423.3,753.58,466.82
Community Savings Bond Fund,2018-05-13,Procter & Gamble Co.,430944,9619,186754865.82,190.76,166.1,63.37
Community Savings Bond Fund,2017-08-27,Nestlé SA,569957,-8704,178334084.12,470.17,671.74,411.05
Global Cross Asset Fund,2018-04-01,"Berkshire Hathaway, Inc.",824960,8127,229974410.88,801.96,390.9,523.49
Fixed Maturity 2025 Bond Fund,2020-05-10,Exxon Mobil Corp.,328344,-2316,285618748.11,806.79,813.82,269.07
Subordinated Financials Fund,2022-11-01,Citigroup Inc.,784558,2949,110340946.06,993.22,505.51,536.0
Impact Credit Strategies Fund,2018-06-16,"First Solar, Inc.",867554,-4311,317751866.18,531.25,333.56,712.33
Community Savings Bond Fund,2020-09-20,Nestlé SA,134167,-9402,473005529.84,376.34,832.8,899.19
Community Savings Bond Fund,2020-09-25,Nestlé SA,406124,5963,476779184.41,901.14,634.83,806.54
Sustainable Retail Fund,2022-07-12,"Tesla, Inc.",897387,400,107651683.05,318.48,434.66,143.3
Equity Diversified Selection Fund,2019-12-18,"Facebook, Inc.",343676,-3619,449833124.85,82.91,907.06,989.29
Equity Diversified Selection Fund,2022-05-01,Google LLC,639996,-1634,227274104.14,731.1,560.57,539.14
International Fixed Duration Fund,2020-01-13,Allianz SE,906816,-2462,408972096.07,886.15,642.93,762.35
International Fixed Duration Fund,2021-09-29,AXA SA,776461,-3882,382268953.52,857.7,922.96,317.97
Global Short Term Credit Fund,2019-07-05,JPMorgan Chase & Co.,994586,-9688,3823506.3,314.37,500.28,359.89
International Fixed Duration Fund,2020-09-28,AXA SA,247145,5729,12787379.18,948.91,795.32,49.42
Fixed Maturity 2027 Bond Fund,2021-08-17,Toyota Motor Corp.,108648,-3948,141541489.74,541.72,747.1,35.36
Target Maturity 2029 Bond Fund,2018-01-21,"Apple, Inc.",306275,6608,315241930.21,714.04,852.1,260.67
Target Maturity 2029 Bond Fund,2018-10-22,"Apple, Inc.",682567,-7215,351427147.52,730.49,332.59,635.68
Fixed Maturity 2027 Bond Fund,2020-04-18,Ford Motor Co.,434114,8931,169507252.29,285.79,542.13,462.5
Global Short Term Credit Fund,2022-07-04,JPMorgan Chase & Co.,230358,1752,267303584.23,219.16,743.62,148.12
Target Maturity 2029 Bond Fund,2020-08-08,"Amazon.com, Inc.",771980,1487,448467882.91,187.32,164.18,540.53
Sustainable Retail Fund,2018-02-27,"Tesla, Inc.",121752,8345,485711734.39,139.02,203.25,397.23
Equity Diversified Selection Fund,2017-01-10,"Netflix, Inc.",723567,7580,91907050.94,331.94,745.34,412.89
Sustainable Retail Fund,2020-04-03,"The Hain Celestial Group, Inc.",820233,-5448,138273876.98,29.15,947.03,628.48
Target Maturity 2029 Bond Fund,2020-11-18,"Apple, Inc.",681175,2323,192152927.61,731.93,875.45,948.74
Equity Diversified Selection Fund,2018-05-23,Google LLC,403301,-2031,144523112.12,596.19,791.84,957.14
Fixed Maturity 2027 Bond Fund,2022-05-08,Toyota Motor Corp.,970870,-2497,488518191.47,385.77,733.26,424.62
Equity Diversified Selection Fund,2020-03-13,"Netflix, Inc.",49617,2592,81432137.38,429.78,850.53,189.04
Impact Credit Strategies Fund,2017-08-30,Vestas Wind Systems A/S,261481,-5786,34743619.83,911.3,180.29,904.9
Community Savings Bond Fund,2019-09-29,Nestlé SA,104092,-3305,248540466.2,472.67,107.7,732.29
Fixed Maturity 2027 Bond Fund,2022-01-05,Volkswagen AG,82482,-3794,328388695.38,127.93,541.14,793.92
Target Maturity 2029 Bond Fund,2019-05-18,"Amazon.com, Inc.",360329,6444,82279876.33,28.76,267.56,332.71
Impact Credit Strategies Fund,2019-03-19,Vestas Wind Systems A/S,991262,-5570,279639939.97,340.33,769.15,899.87
Sustainable Retail Fund,2018-12-20,"Beyond Meat, Inc.",374301,-7213,197624444.38,44.21,50.48,59.89
Fixed Maturity 2027 Bond Fund,2019-02-15,Ford Motor Co.,36468,-773,88462882.42,206.7,865.89,711.79
International Fixed Duration Fund,2021-07-24,Ping An Insurance (Group) Co. of China Ltd.,27780,-6913,478435148.17,674.34,433.08,184.58
Fixed Maturity 2027 Bond Fund,2021-07-10,Toyota Motor Corp.,467206,3243,389275462.72,348.87,96.21,364.02
Sustainable Retail Fund,2017-03-03,"The Hain Celestial Group, Inc.",190200,-3620,117216544.94,621.97,807.43,523.55
International Fixed Duration Fund,2018-01-07,AXA SA,758279,6308,330143626.48,524.71,340.16,394.57
Fixed Maturity 2025 Bond Fund,2020-06-27,BP Plc,797752,-9698,101357534.54,785.16,671.97,188.77
Subordinated Financials Fund,2021-03-20,Citigroup Inc.,694408,7243,250039950.31,53.16,197.79,971.58
Fixed Maturity 2025 Bond Fund,2017-09-25,BP Plc,617722,5563,293334904.83,634.26,208.62,434.7
Subordinated Financials Fund,2020-01-23,"Goldman Sachs Group, Inc.",672803,-552,292216542.39,388.21,807.39,98.35
Global Cross Asset Fund,2018-12-10,Alibaba Group Holding Ltd.,55256,1493,488644303.97,657.66,686.5,392.88
Impact Credit Strategies Fund,2017-11-09,Vestas Wind Systems A/S,167432,-7424,425735333.73,238.78,184.99,56.01
Sustainable Retail Fund,2020-03-21,"Tesla, Inc.",860417,-3285,147709285.12,351.98,749.05,301.41
Fixed Maturity 2027 Bond Fund,2017-07-18,Toyota Motor Corp.,465284,-2999,383276560.44,928.01,222.13,119.16
Community Savings Bond Fund,2017-12-25,Procter & Gamble Co.,215551,-7341,481871316.56,13.52,954.54,928.33
Global Cross Asset Fund,2022-06-23,"Berkshire Hathaway, Inc.",905591,-972,256025591.86,672.05,995.91,338.51
Equity Diversified Selection Fund,2017-04-04,"Netflix, Inc.",962106,7793,429233924.9,577.18,12.99,580.99
Community Savings Bond Fund,2022-09-05,Procter & Gamble Co.,366617,345,325130236.66,195.87,769.11,815.15
Fixed Maturity 2025 Bond Fund,2022-10-28,BP Plc,131161,-570,360649098.17,519.24,136.09,896.5
Community Savings Bond Fund,2019-11-19,Nestlé SA,526739,4363,305385276.89,122.46,560.77,375.7
Equity Diversified Selection Fund,2017-01-04,Google LLC,87789,5320,161683851.76,624.72,194.04,404.03
Subordinated Financials Fund,2020-04-06,Morgan Stanley,898645,1729,372099408.41,578.81,863.61,769.82
Global Cross Asset Fund,2021-09-26,"Berkshire Hathaway, Inc.",428845,-3088,374293230.23,218.84,704.8,923.32
Subordinated Financials Fund,2019-08-28,Citigroup Inc.,195912,-3062,84174584.58,566.75,871.23,938.08
Sustainable Retail Fund,2021-10-01,"Beyond Meat, Inc.",55411,-102,123202836.44,974.02,589.25,707.87
International Fixed Duration Fund,2021-09-25,AXA SA,458057,1416,456588156.77,874.61,811.07,951.42
Fixed Maturity 2025 Bond Fund,2020-08-02,Chevron Corp.,190511,430,201002090.35,212.25,968.97,621.59
Fixed Maturity 2027 Bond Fund,2022-09-15,Ford Motor Co.,339284,4444,248596028.34,254.2,154.04,635.22
Community Savings Bond Fund,2017-09-10,Nestlé SA,216239,3357,175991358.84,119.28,516.67,70.2
Equity Diversified Selection Fund,2018-01-19,"Netflix, Inc.",733571,-9763,429318905.48,892.48,832.64,978.88
International Fixed Duration Fund,2021-07-31,Allianz SE,538356,-8377,34265213.93,730.7,542.46,207.83
Community Savings Bond Fund,2021-05-03,Procter & Gamble Co.,548038,-4267,284982784.11,120.59,94.59,595.38
Global Short Term Credit Fund,2020-04-24,Bank of America Corp.,369326,-4735,475185134.51,256.77,321.03,753.28
Fixed Maturity 2025 Bond Fund,2020-05-01,Chevron Corp.,113643,9763,62656919.57,616.77,413.4,550.51
Fixed Maturity 2025 Bond Fund,2022-05-12,Exxon Mobil Corp.,872561,-8795,420916493.14,426.75,192.62,225.93
Impact Credit Strategies Fund,2022-12-06,"SolarEdge Technologies, Inc.",600533,9078,473210360.15,563.72,273.86,398.71
Impact Credit Strategies Fund,2017-09-07,"First Solar, Inc.",900514,-9670,13867497.83,344.06,398.06,392.13
Equity Diversified Selection Fund,2017-06-16,"Facebook, Inc.",448358,4536,2412898.47,204.51,448.81,190.44
Target Maturity 2029 Bond Fund,2019-03-24,"Apple, Inc.",997765,-1692,98842464.48,324.92,491.83,331.04
Subordinated Financials Fund,2022-02-07,Citigroup Inc.,742319,9009,36629122.58,869.19,742.2,816.45
Global Short Term Credit Fund,2020-09-16,HSBC Holdings Plc,757895,1802,413078271.74,325.62,633.33,39.33
Subordinated Financials Fund,2017-02-19,Morgan Stanley,526352,-7890,354801419.29,125.56,493.01,296.56
Sustainable Retail Fund,2020-01-29,"Beyond Meat, Inc.",403437,1725,142315694.78,310.27,895.37,548.03
Community Savings Bond Fund,2018-03-25,"Walmart, Inc.",380813,-7724,243002929.69,367.05,875.07,530.58
Subordinated Financials Fund,2022-04-01,"Goldman Sachs Group, Inc.",635917,-563,329402490.36,564.74,446.23,788.09
Global Short Term Credit Fund,2021-10-03,HSBC Holdings Plc,715256,-2670,432894092.09,600.04,345.63,109.45
Fixed Maturity 2027 Bond Fund,2018-07-09,Ford Motor Co.,350836,7662,285457833.47,233.47,594.71,63.31
Equity Diversified Selection Fund,2021-01-01,"Netflix, Inc.",340528,3247,106790361.04,483.08,537.16,236.79
Fixed Maturity 2025 Bond Fund,2021-07-26,Exxon Mobil Corp.,461621,7913,187297608.34,961.7,389.03,161.11
Sustainable Retail Fund,2018-04-17,"Tesla, Inc.",319192,-7794,75052305.7,603.9,577.89,782.39
Target Maturity 2029 Bond Fund,2019-06-16,Microsoft Corp.,497624,-7250,304665410.38,421.95,157.85,976.13
Fixed Maturity 2025 Bond Fund,2022-02-23,Exxon Mobil Corp.,945601,-9938,406944734.44,468.45,253.46,576.97
Sustainable Retail Fund,2022-08-09,"The Hain Celestial Group, Inc.",544608,-1943,404241136.92,119.16,917.01,502.11
Fixed Maturity 2025 Bond Fund,2022-07-07,BP Plc,783597,5948,118787122.06,416.25,225.53,630.37
Fixed Maturity 2025 Bond Fund,2020-07-11,Chevron Corp.,995374,1909,60692992.0,461.69,108.64,288.15
Fixed Maturity 2027 Bond Fund,2018-06-22,Volkswagen AG,48877,-1062,168126747.94,161.49,587.22,975.44
Subordinated Financials Fund,2017-01-14,"Goldman Sachs Group, Inc.",405151,-1734,364479234.0,521.68,519.73,398.07
Fixed Maturity 2025 Bond Fund,2019-08-31,Exxon Mobil Corp.,14793,851,490026766.39,438.4,763.59,688.02
International Fixed Duration Fund,2018-03-13,Allianz SE,743923,-1068,252793498.09,879.58,398.41,744.93
Community Savings Bond Fund,2022-03-24,"Walmart, Inc.",59103,-8745,131947506.95,192.22,700.12,153.89
Subordinated Financials Fund,2022-08-21,Citigroup Inc.,162878,9003,463990152.45,705.3,719.78,460.55
Global Short Term Credit Fund,2019-10-04,HSBC Holdings Plc,185571,-4390,250194509.42,879.02,339.9,352.01
Target Maturity 2029 Bond Fund,2022-10-18,"Apple, Inc.",413495,-8602,266059824.89,149.06,726.81,301.16
Fixed Maturity 2027 Bond Fund,2017-06-18,Ford Motor Co.,625252,3731,312193311.63,748.41,669.79,236.04
Fixed Maturity 2027 Bond Fund,2017-10-31,Toyota Motor Corp.,62059,3255,31658169.31,195.3,389.47,392.36
Target Maturity 2029 Bond Fund,2020-09-01,"Amazon.com, Inc.",57875,-4387,3433851.38,791.02,908.83,223.42
Subordinated Financials Fund,2022-06-21,Citigroup Inc.,450415,6865,6619869.32,47.47,379.28,117.27
Global Cross Asset Fund,2017-09-05,"Berkshire Hathaway, Inc.",768911,6214,309967849.17,311.75,912.08,764.41
Sustainable Retail Fund,2018-03-01,"The Hain Celestial Group, Inc.",853401,-204,158411371.8,763.21,881.48,12.98
Community Savings Bond Fund,2018-10-06,"Walmart, Inc.",668249,-6346,384835698.14,599.65,587.6,504.73
Equity Diversified Selection Fund,2020-02-05,"Netflix, Inc.",69860,5365,85032130.58,758.34,97.17,141.38
Global Short Term Credit Fund,2022-02-23,JPMorgan Chase & Co.,950834,-1999,475230780.93,144.84,343.4,929.34
Impact Credit Strategies Fund,2017-07-31,"SolarEdge Technologies, Inc.",119703,5810,395286122.65,871.15,749.97,489.21
Community Savings Bond Fund,2022-04-25,Procter & Gamble Co.,626085,239,98675763.44,928.18,800.43,824.39
Impact Credit Strategies Fund,2018-07-22,Vestas Wind Systems A/S,75239,3856,38239778.75,507.95,533.17,504.69
Equity Diversified Selection Fund,2020-02-08,"Facebook, Inc.",741633,727,138465030.4,649.94,476.95,738.73
Global Cross Asset Fund,2017-11-23,Johnson & Johnson,324058,-9514,236160680.56,811.08,771.68,142.8
Fixed Maturity 2025 Bond Fund,2018-07-25,BP Plc,882739,258,182154356.38,723.24,183.65,789.74
Fixed Maturity 2025 Bond Fund,2018-06-29,Exxon Mobil Corp.,636636,-2525,392310765.48,905.89,837.02,24.54
Equity Diversified Selection Fund,2017-04-19,Google LLC,799590,-9573,399523091.02,944.45,91.13,801.53
Global Short Term Credit Fund,2022-11-15,JPMorgan Chase & Co.,1997,-1557,272110778.45,348.65,564.0,727.45
Sustainable Retail Fund,2017-04-27,"The Hain Celestial Group, Inc.",217974,3661,96681321.8,506.18,650.92,377.42
Community Savings Bond Fund,2018-12-23,Nestlé SA,805162,-991,80875202.24,398.95,706.54,323.89
Target Maturity 2029 Bond Fund,2022-09-03,"Amazon.com, Inc.",956697,8987,353646310.4,848.19,197.51,178.86
Community Savings Bond Fund,2019-02-26,Procter & Gamble Co.,930380,-1976,186358711.35,853.93,243.01,520.14
Target Maturity 2029 Bond Fund,2019-02-22,"Amazon.com, Inc.",89082,8171,285811408.56,917.33,383.61,270.72
Sustainable Retail Fund,2018-11-15,"Beyond Meat, Inc.",804413,7086,100521707.79,875.95,60.92,614.93
Impact Credit Strategies Fund,2017-02-18,"SolarEdge Technologies, Inc.",808618,5308,201072781.92,626.37,34.43,947.2
Target Maturity 2029 Bond Fund,2021-03-25,"Apple, Inc.",703512,8070,43104944.53,542.14,442.04,795.58
Equity Diversified Selection Fund,2021-03-08,"Facebook, Inc.",817813,-4241,496835264.23,792.67,247.62,539.41
Global Short Term Credit Fund,2017-06-25,JPMorgan Chase & Co.,199195,-1470,198927285.98,872.73,842.34,350.59
Impact Credit Strategies Fund,2020-01-03,Vestas Wind Systems A/S,400133,-2058,180613071.62,605.97,540.91,557.22
Subordinated Financials Fund,2022-07-30,Citigroup Inc.,202433,-6127,440918385.49,265.48,742.32,447.05
International Fixed Duration Fund,2021-02-13,Ping An Insurance (Group) Co. of China Ltd.,254160,4459,206366922.29,606.57,33.78,263.21
Global Short Term Credit Fund,2019-12-16,JPMorgan Chase & Co.,136955,-6401,42926498.38,163.7,821.51,360.9
Community Savings Bond Fund,2019-06-04,Procter & Gamble Co.,213718,-8305,174486110.83,329.91,203.69,840.59
Equity Diversified Selection Fund,2018-04-05,"Netflix, Inc.",38955,-8875,354787910.27,588.58,172.63,648.02
Global Cross Asset Fund,2022-10-30,Alibaba Group Holding Ltd.,513353,9778,22802349.64,563.13,393.35,293.55
Impact Credit Strategies Fund,2018-05-28,"First Solar, Inc.",505998,4298,54221953.95,938.9,155.03,145.34
International Fixed Duration Fund,2018-03-15,AXA SA,515436,-2864,386139737.45,717.63,644.75,639.62
Impact Credit Strategies Fund,2018-10-01,Vestas Wind Systems A/S,784065,3040,60102974.77,479.02,434.93,63.55
Global Short Term Credit Fund,2019-01-18,Bank of America Corp.,125821,6610,231524239.12,88.69,656.38,619.94
Fixed Maturity 2027 Bond Fund,2019-09-18,Volkswagen AG,74296,7020,306942947.53,520.4,78.77,702.61
Global Cross Asset Fund,2020-07-02,Alibaba Group Holding Ltd.,468655,9144,98505436.88,722.7,805.02,532.85
International Fixed Duration Fund,2017-01-31,AXA SA,791302,9744,205538210.36,680.89,158.12,395.32
Global Cross Asset Fund,2020-06-15,Alibaba Group Holding Ltd.,448621,8155,48720226.61,521.06,741.62,845.37
International Fixed Duration Fund,2019-06-21,Allianz SE,941453,5116,401505499.79,641.91,667.22,823.3
Sustainable Retail Fund,2018-04-24,"The Hain Celestial Group, Inc.",765100,-191,27850681.3,801.53,484.77,142.51
Community Savings Bond Fund,2017-12-26,Nestlé SA,779387,-2778,189204327.39,520.43,258.59,700.3
Fixed Maturity 2025 Bond Fund,2021-03-04,BP Plc,802367,3308,47291619.16,251.76,139.68,749.74
Global Cross Asset Fund,2017-03-07,"Berkshire Hathaway, Inc.",730402,-3575,200969835.39,306.45,684.12,711.39
Global Short Term Credit Fund,2017-04-03,Bank of America Corp.,340516,-6017,162970414.99,762.55,840.4,219.93
Equity Diversified Selection Fund,2017-12-28,"Facebook, Inc.",479146,8932,424742678.24,637.05,35.07,622.32
Global Short Term Credit Fund,2020-11-24,HSBC Holdings Plc,89845,-8400,122008964.32,900.83,829.06,482.88
Global Short Term Credit Fund,2021-01-12,Bank of America Corp.,631780,7505,320567500.9,532.64,348.75,603.98
Subordinated Financials Fund,2019-03-23,"Goldman Sachs Group, Inc.",198280,3151,207029928.25,253.53,554.27,666.43
Global Cross Asset Fund,2022-07-15,"Berkshire Hathaway, Inc.",559758,5376,468952776.12,999.39,534.54,670.16
Equity Diversified Selection Fund,2018-12-14,"Facebook, Inc.",269786,5561,374753642.18,894.92,969.2,361.97
Target Maturity 2029 Bond Fund,2018-10-08,Microsoft Corp.,396280,4884,489950277.74,179.28,980.3,36.69
Impact Credit Strategies Fund,2020-08-15,Vestas Wind Systems A/S,878760,8184,292894019.38,361.95,382.07,508.88
Subordinated Financials Fund,2018-01-30,Citigroup Inc.,946793,-7726,56317794.45,159.25,797.31,623.39
Global Short Term Credit Fund,2020-01-08,HSBC Holdings Plc,615218,-5280,281248480.64,730.7,974.02,244.71
Sustainable Retail Fund,2019-04-14,"Tesla, Inc.",328945,-3662,299218483.88,336.11,977.21,899.8
Sustainable Retail Fund,2018-08-03,"The Hain Celestial Group, Inc.",960982,-2908,407361505.23,104.6,66.18,30.76
Sustainable Retail Fund,2019-06-14,"Tesla, Inc.",62107,8917,330724343.43,584.19,547.21,234.2
Impact Credit Strategies Fund,2021-02-23,"SolarEdge Technologies, Inc.",52426,7149,199624157.86,230.67,292.45,495.94
