FUND,DATE,COMPANY_NAME,TOTAL_SHARES,CHANGES_IN_SHARE,MARKET_CAP,PRICE,PRICE_50D_MOVING_AVERAGE,PRICE_200D_MOVING_AVERAGE
International Fixed Duration Fund,2021-11-18,Ping An Insurance (Group) Co. of China Ltd.,87580,8103,279057461.22,267.21,311.63,714.29
Impact Credit Strategies Fund,2022-08-23,"SolarEdge Technologies, Inc.",779477,6709,18864937.35,374.58,772.83,634.11
Global Cross Asset Fund,2020-07-15,Alibaba Group Holding Ltd.,314700,-8093,8714528.78,828.42,120.68,81.15
Global Cross Asset Fund,2017-12-22,"Berkshire Hathaway, Inc.",65542,-2780,260340899.44,263.36,458.02,371.49
Target Maturity 2029 Bond Fund,2017-08-20,"Amazon.com, Inc.",840101,-3152,182625471.41,174.0,904.05,859.98
Sustainable Retail Fund,2019-08-28,"Beyond Meat, Inc.",585339,-1921,422124219.83,314.52,591.11,328.07
Fixed Maturity 2027 Bond Fund,2021-05-02,Volkswagen AG,261222,-901,474702109.17,920.62,572.15,923.2
Sustainable Retail Fund,2018-09-02,"The Hain Celestial Group, Inc.",509985,2464,294718317.03,566.96,514.42,188.07
Impact Credit Strategies Fund,2022-06-30,"First Solar, Inc.",625725,-1689,323349185.98,51.49,183.47,654.72
Global Short Term Credit Fund,2020-08-05,HSBC Holdings Plc,498956,-4788,392113378.99,260.76,234.54,679.29
Target Maturity 2029 Bond Fund,2019-01-24,"Apple, Inc.",949252,-6069,465792431.48,191.78,481.37,592.18
Fixed Maturity 2025 Bond Fund,2021-09-06,Exxon Mobil Corp.,940957,863,46361591.45,327.85,609.63,755.9
Sustainable Retail Fund,2022-03-31,"The Hain Celestial Group, Inc.",513575,1188,58982846.92,936.35,902.49,902.19
Equity Diversified Selection Fund,2020-10-17,"Facebook, Inc.",433539,-62,334378361.83,801.96,704.45,810.94
Sustainable Retail Fund,2020-09-11,"Beyond Meat, Inc.",994402,-2895,443231277.71,822.32,717.55,533.64
Fixed Maturity 2027 Bond Fund,2019-07-16,Ford Motor Co.,579380,7110,8445467.07,836.1,338.69,108.6
Fixed Maturity 2027 Bond Fund,2018-05-06,Ford Motor Co.,799884,6580,372880982.14,260.72,121.58,400.08
Fixed Maturity 2027 Bond Fund,2022-05-25,Toyota Motor Corp.,681882,-2021,54725279.44,563.06,535.16,88.11
Impact Credit Strategies Fund,2017-03-15,Vestas Wind Systems A/S,802825,2038,82195203.73,269.96,641.0,882.33
Target Maturity 2029 Bond Fund,2020-09-17,Microsoft Corp.,523728,1164,53851594.77,925.69,73.74,106.54
Equity Diversified Selection Fund,2017-07-29,"Facebook, Inc.",446241,-9524,32390515.82,329.38,445.06,246.45
Global Short Term Credit Fund,2022-04-15,HSBC Holdings Plc,113927,9085,436838500.68,122.64,260.85,774.67
Fixed Maturity 2025 Bond Fund,2019-06-23,Exxon Mobil Corp.,612770,-2300,180930322.01,994.06,157.97,77.9
Equity Diversified Selection Fund,2021-11-21,"Facebook, Inc.",112400,-3617,330535973.0,967.19,420.16,31.49
Community Savings Bond Fund,2021-03-14,Procter & Gamble Co.,774833,8427,321750499.8,86.17,499.5,955.68
Equity Diversified Selection Fund,2017-12-31,"Facebook, Inc.",647658,7201,379140011.61,801.16,62.36,340.89
International Fixed Duration Fund,2019-01-27,Ping An Insurance (Group) Co. of China Ltd.,570928,-4281,74593101.56,364.5,235.96,171.46
Equity Diversified Selection Fund,2020-10-30,"Facebook, Inc.",461453,6886,354885681.5,494.21,664.15,556.12
Fixed Maturity 2025 Bond Fund,2019-02-09,Exxon Mobil Corp.,98053,-8546,187939117.72,419.41,245.6,724.8
Community Savings Bond Fund,2017-04-28,Nestlé SA,53908,265,270185531.93,944.84,287.66,136.96
International Fixed Duration Fund,2022-08-01,Ping An Insurance (Group) Co. of China Ltd.,490117,-8069,316101795.93,634.2,533.46,967.95
Global Cross Asset Fund,2020-08-17,Alibaba Group Holding Ltd.,960829,8309,135514929.72,978.7,357.59,133.48
Global Short Term Credit Fund,2021-05-31,JPMorgan Chase & Co.,842572,-2201,193591540.73,647.35,588.52,915.44
Subordinated Financials Fund,2022-05-05,Morgan Stanley,953935,9908,275267038.77,78.33,924.73,855.72
International Fixed Duration Fund,2020-03-25,AXA SA,657503,-7562,103005312.81,381.35,968.76,623.64
Global Short Term Credit Fund,2021-07-08,Bank of America Corp.,385177,6069,336978356.38,866.5,750.93,788.41
Subordinated Financials Fund,2020-12-16,"Goldman Sachs Group, Inc.",932476,-5420,131684095.89,776.4,880.55,152.32
Sustainable Retail Fund,2022-05-23,"Tesla, Inc.",253364,6200,271499193.0,58.1,460.89,806.84
Fixed Maturity 2025 Bond Fund,2020-03-25,Chevron Corp.,327157,-2787,8750124.06,957.66,990.72,573.21
Community Savings Bond Fund,2020-04-02,Procter & Gamble Co.,701257,-8712,229775505.4,866.45,337.81,278.51
Global Short Term Credit Fund,2022-12-22,JPMorgan Chase & Co.,607310,-3925,260280214.15,423.66,865.77,708.67
Fixed Maturity 2025 Bond Fund,2017-11-20,BP Plc,654302,8861,375105522.73,552.87,900.02,775.79
International Fixed Duration Fund,2020-01-29,Ping An Insurance (Group) Co. of China Ltd.,846815,-3942,275609941.3,839.74,689.19,837.0
Global Short Term Credit Fund,2018-09-01,Bank of America Corp.,452634,1018,403155111.45,610.1,444.42,761.7
Subordinated Financials Fund,2019-10-05,Citigroup Inc.,574792,1217,218838590.26,841.14,701.34,520.87
Global Cross Asset Fund,2018-02-14,"Berkshire Hathaway, Inc.",956293,-7607,17916659.08,940.3,138.46,121.99
Global Cross Asset Fund,2021-06-12,Johnson & Johnson,196426,-3207,386603577.14,955.46,955.64,449.46
International Fixed Duration Fund,2017-08-07,AXA SA,462437,-3691,161626927.38,485.85,312.33,825.73
Fixed Maturity 2027 Bond Fund,2020-10-24,Toyota Motor Corp.,378188,2055,228293342.22,771.08,203.77,362.07
Subordinated Financials Fund,2022-12-22,Morgan Stanley,464600,8708,20958128.33,440.94,161.94,259.63
Fixed Maturity 2025 Bond Fund,2018-02-26,Chevron Corp.,692876,3636,13689171.45,153.43,421.19,525.0
Equity Diversified Selection Fund,2018-04-29,Google LLC,839313,9460,326990511.37,863.68,401.73,743.3
International Fixed Duration Fund,2018-08-29,AXA SA,19003,-2335,43638144.16,235.35,879.38,540.58
International Fixed Duration Fund,2022-04-10,Ping An Insurance (Group) Co. of China Ltd.,716939,5294,304511453.12,759.14,316.71,156.28
Community Savings Bond Fund,2022-08-08,"Walmart, Inc.",673896,-9006,96047334.37,973.31,660.33,882.61
Sustainable Retail Fund,2018-01-24,"Beyond Meat, Inc.",998606,7635,358875719.24,247.98,135.87,357.78
Community Savings Bond Fund,2017-08-23,Procter & Gamble Co.,823195,3133,12663769.15,898.63,123.17,592.1
International Fixed Duration Fund,2022-10-01,Allianz SE,464366,8092,283026070.74,944.76,431.5,925.47
Subordinated Financials Fund,2020-02-26,Morgan Stanley,253013,5708,484685717.11,927.15,563.11,587.45
Target Maturity 2029 Bond Fund,2022-04-13,"Apple, Inc.",369920,556,3378753.94,223.07,659.15,368.0
Fixed Maturity 2027 Bond Fund,2017-02-20,Ford Motor Co.,680811,2228,142029730.42,671.9,894.83,26.48
Sustainable Retail Fund,2020-02-01,"The Hain Celestial Group, Inc.",781501,-4246,150292516.18,997.74,399.12,248.11
Fixed Maturity 2025 Bond Fund,2018-01-07,Exxon Mobil Corp.,132031,3732,191250336.81,15.76,37.73,515.86
Equity Diversified Selection Fund,2017-10-02,"Netflix, Inc.",777808,187,219742619.46,414.33,283.29,413.04
Fixed Maturity 2027 Bond Fund,2021-05-23,Volkswagen AG,585123,7366,204349402.71,678.98,189.15,89.93
Subordinated Financials Fund,2019-05-20,Morgan Stanley,717055,-3472,274042655.26,244.31,56.82,127.17
Equity Diversified Selection Fund,2018-05-04,Google LLC,661282,-9822,402971741.17,111.21,379.15,331.3
International Fixed Duration Fund,2021-07-21,AXA SA,270268,-3022,129084586.62,742.46,98.17,566.2
Community Savings Bond Fund,2022-01-23,"Walmart, Inc.",725605,7149,222864599.6,301.36,652.14,483.75
International Fixed Duration Fund,2017-07-30,AXA SA,480692,4209,334491818.22,677.64,122.46,927.19
Global Short Term Credit Fund,2021-11-11,JPMorgan Chase & Co.,255676,7669,460485410.32,549.55,44.34,127.24
Global Cross Asset Fund,2021-01-27,"Berkshire Hathaway, Inc.",425071,8140,74849896.56,826.07,264.51,929.3
Impact Credit Strategies Fund,2021-07-30,"First Solar, Inc.",442508,2995,90267608.87,411.25,394.48,389.51
Target Maturity 2029 Bond Fund,2021-09-06,Microsoft Corp.,921711,8865,30041615.37,297.3,413.04,363.54
Target Maturity 2029 Bond Fund,2021-01-12,"Apple, Inc.",590552,5960,45055563.86,469.07,147.8,465.54
Global Cross Asset Fund,2017-11-06,"Berkshire Hathaway, Inc.",280071,5719,156089030.4,865.35,791.3,422.15
Target Maturity 2029 Bond Fund,2022-08-30,"Amazon.com, Inc.",136309,6748,262034707.6,989.89,100.18,384.14
Global Short Term Credit Fund,2022-02-10,HSBC Holdings Plc,907855,-5380,130853634.26,96.84,378.28,467.29
Equity Diversified Selection Fund,2021-05-04,"Facebook, Inc.",868949,-6180,24957372.94,461.0,837.88,315.17
Sustainable Retail Fund,2022-02-15,"Tesla, Inc.",283995,6781,83590324.38,941.38,322.41,857.78
Subordinated Financials Fund,2022-11-02,Citigroup Inc.,12907,-7686,371557636.38,718.91,957.22,257.99
Fixed Maturity 2025 Bond Fund,2019-11-30,BP Plc,109919,7022,411645864.05,772.19,79.48,422.23
Community Savings Bond Fund,2019-12-18,Procter & Gamble Co.,436019,8677,37840979.07,808.44,555.48,687.5
Impact Credit Strategies Fund,2018-11-25,"First Solar, Inc.",775019,-9879,207599241.69,581.51,236.41,877.13
Community Savings Bond Fund,2021-01-06,"Walmart, Inc.",21175,6657,352948676.72,895.57,253.48,282.53
Fixed Maturity 2025 Bond Fund,2018-01-05,Chevron Corp.,639793,8296,173285196.94,929.77,903.45,963.76
Subordinated Financials Fund,2018-02-09,Morgan Stanley,670445,-763,462087997.78,807.29,660.48,890.99
Fixed Maturity 2025 Bond Fund,2018-06-08,BP Plc,28732,-5507,328778267.97,953.44,512.72,103.32
International Fixed Duration Fund,2022-05-14,Ping An Insurance (Group) Co. of China Ltd.,715278,2998,64308484.38,386.67,615.07,298.14
Global Cross Asset Fund,2019-12-23,Alibaba Group Holding Ltd.,304974,-3003,196686239.3,434.1,358.61,827.47
Global Cross Asset Fund,2019-07-28,Alibaba Group Holding Ltd.,671772,2740,226234014.52,335.36,101.39,732.93
Impact Credit Strategies Fund,2020-08-15,"First Solar, Inc.",679686,-1692,168871994.23,270.0,687.35,540.77
Global Short Term Credit Fund,2021-12-21,Bank of America Corp.,488220,7537,388248076.48,771.43,149.73,557.07
Community Savings Bond Fund,2021-08-12,"Walmart, Inc.",66384,-5913,475850356.21,705.05,39.29,454.87
Community Savings Bond Fund,2018-03-29,Procter & Gamble Co.,609259,-1407,72820915.79,713.05,749.3,979.87
Global Cross Asset Fund,2022-06-11,"Berkshire Hathaway, Inc.",535410,8270,245823001.09,403.63,188.04,726.16
International Fixed Duration Fund,2022-01-14,Allianz SE,455953,-8621,450988239.55,395.26,653.44,702.59
Impact Credit Strategies Fund,2019-12-18,Vestas Wind Systems A/S,507205,5026,32559607.64,719.61,319.69,740.77
Fixed Maturity 2025 Bond Fund,2021-07-01,Chevron Corp.,627504,-7859,481186344.41,973.34,379.83,493.39
Global Short Term Credit Fund,2021-10-20,HSBC Holdings Plc,848654,-3962,433564380.06,237.49,342.53,643.81
Global Short Term Credit Fund,2017-05-18,JPMorgan Chase & Co.,214456,-8638,163516988.44,68.94,96.91,631.8
Equity Diversified Selection Fund,2020-11-16,Google LLC,696236,-3798,248167074.25,628.58,91.11,140.48
Fixed Maturity 2027 Bond Fund,2019-06-11,Ford Motor Co.,966204,-2808,359200234.59,533.66,879.68,533.95
Global Short Term Credit Fund,2017-07-31,HSBC Holdings Plc,250977,-1953,173734859.31,431.25,942.96,745.99
Subordinated Financials Fund,2017-05-02,"Goldman Sachs Group, Inc.",95699,-1149,48299664.7,768.43,157.65,198.11
Impact Credit Strategies Fund,2019-05-04,Vestas Wind Systems A/S,965543,6016,94421406.78,445.14,514.94,24.62
Impact Credit Strategies Fund,2022-01-16,"SolarEdge Technologies, Inc.",271868,-8944,406766658.27,393.11,226.8,957.84
Global Short Term Credit Fund,2019-09-14,Bank of America Corp.,157946,-638,68311256.82,952.45,141.35,45.09
Global Cross Asset Fund,2017-12-21,Johnson & Johnson,408858,4046,359624528.52,204.62,896.41,272.88
Sustainable Retail Fund,2017-01-06,"Beyond Meat, Inc.",257442,-9193,200912366.92,193.31,301.6,441.22
Subordinated Financials Fund,2019-04-26,Citigroup Inc.,980170,-1110,336702277.88,266.32,541.05,126.37
Equity Diversified Selection Fund,2018-10-04,Google LLC,461225,-1837,331946530.83,819.14,904.31,884.92
Fixed Maturity 2027 Bond Fund,2017-02-11,Volkswagen AG,527941,9439,261415576.98,112.25,559.28,422.11
Sustainable Retail Fund,2020-12-31,"Beyond Meat, Inc.",272176,8712,131295324.18,699.6,755.56,826.04
Global Short Term Credit Fund,2020-05-16,JPMorgan Chase & Co.,513887,-9598,370874750.27,449.45,643.2,629.04
Community Savings Bond Fund,2021-09-02,"Walmart, Inc.",733878,7763,269929914.95,53.57,655.94,106.79
Fixed Maturity 2025 Bond Fund,2017-06-27,BP Plc,441502,9701,200033769.97,836.72,248.07,738.27
Fixed Maturity 2025 Bond Fund,2017-04-17,BP Plc,365509,-8106,491413045.17,106.57,894.92,634.68
Global Short Term Credit Fund,2020-03-19,HSBC Holdings Plc,618454,-5081,75237291.77,183.68,32.34,148.78
Equity Diversified Selection Fund,2021-04-28,Google LLC,265421,-7149,425483228.53,422.8,846.36,376.02
Community Savings Bond Fund,2019-02-16,Procter & Gamble Co.,479664,-6106,111641923.79,805.06,991.29,974.04
Equity Diversified Selection Fund,2020-09-08,Google LLC,986264,-3127,304633239.04,462.93,64.95,857.18
Subordinated Financials Fund,2021-12-26,Morgan Stanley,837659,-7959,197709040.39,871.24,829.08,271.41
Community Savings Bond Fund,2018-03-05,"Walmart, Inc.",594320,-3402,492361389.44,773.8,627.69,142.84
Global Cross Asset Fund,2021-01-07,Alibaba Group Holding Ltd.,835905,-5690,249344323.35,919.34,259.37,451.08
Global Cross Asset Fund,2022-12-05,Johnson & Johnson,370270,7427,369280252.48,253.64,875.3,986.55
Sustainable Retail Fund,2018-10-12,"Tesla, Inc.",649327,1423,293477337.49,905.41,967.97,243.17
Community Savings Bond Fund,2017-09-20,Nestlé SA,51107,8985,463250380.95,957.37,615.71,327.21
Sustainable Retail Fund,2017-12-15,"Beyond Meat, Inc.",300447,1637,398391285.34,983.98,191.63,848.53
Sustainable Retail Fund,2020-05-29,"Tesla, Inc.",97945,-343,352845487.24,160.65,902.31,383.13
International Fixed Duration Fund,2017-01-10,AXA SA,720239,-3946,171100956.29,637.23,933.32,686.33
International Fixed Duration Fund,2017-07-17,AXA SA,189568,1876,69112174.44,811.29,230.24,174.38
Equity Diversified Selection Fund,2020-06-23,"Netflix, Inc.",721452,589,117154420.38,913.86,848.15,469.26
Community Savings Bond Fund,2020-10-29,Nestlé SA,124875,1672,386702086.43,947.0,769.04,476.12
Global Short Term Credit Fund,2018-02-27,Bank of America Corp.,291948,150,412462040.49,913.01,34.94,184.05
Fixed Maturity 2025 Bond Fund,2021-05-31,Chevron Corp.,594388,-3808,46923392.71,16.11,145.91,533.85
Equity Diversified Selection Fund,2022-06-17,Google LLC,563501,-7909,128692148.93,614.25,255.94,81.74
Community Savings Bond Fund,2017-01-26,Procter & Gamble Co.,726828,3630,458041634.31,815.34,421.93,11.96
Fixed Maturity 2027 Bond Fund,2019-05-18,Ford Motor Co.,682264,2946,313423185.84,78.79,511.84,271.57
Impact Credit Strategies Fund,2019-07-07,"SolarEdge Technologies, Inc.",824753,4177,469785078.13,381.58,111.07,518.86
Global Cross Asset Fund,2021-10-24,Johnson & Johnson,353489,-1644,452861024.55,760.68,186.57,764.75
Global Short Term Credit Fund,2018-05-31,Bank of America Corp.,202060,-7039,317639407.95,330.96,660.45,57.48
Fixed Maturity 2027 Bond Fund,2019-02-04,Volkswagen AG,176493,1586,360395602.27,704.28,497.14,622.98
Sustainable Retail Fund,2019-06-20,"Beyond Meat, Inc.",602254,3137,459731103.42,633.95,139.54,113.98
Subordinated Financials Fund,2019-05-18,"Goldman Sachs Group, Inc.",356632,-9296,143949693.47,494.97,320.23,702.11
Global Short Term Credit Fund,2020-01-05,Bank of America Corp.,6321,-2634,5146264.75,879.21,748.17,966.75
Fixed Maturity 2027 Bond Fund,2020-04-10,Volkswagen AG,673446,2491,196117359.86,106.24,489.0,802.98
Impact Credit Strategies Fund,2020-06-29,"First Solar, Inc.",313517,2177,92362789.48,593.62,299.15,917.55
Impact Credit Strategies Fund,2021-02-17,"First Solar, Inc.",708991,8961,27437401.99,606.03,804.21,141.23
Impact Credit Strategies Fund,2020-02-17,"First Solar, Inc.",66720,-7268,139425783.04,842.17,428.38,692.74
Global Cross Asset Fund,2017-09-26,"Berkshire Hathaway, Inc.",739644,-7570,185294296.69,945.62,999.0,744.67
Fixed Maturity 2025 Bond Fund,2019-12-27,BP Plc,834185,2877,253177143.03,402.92,545.19,548.59
Global Short Term Credit Fund,2017-03-10,JPMorgan Chase & Co.,751529,8250,266038651.58,548.8,424.11,521.02
Target Maturity 2029 Bond Fund,2017-06-12,"Apple, Inc.",138250,-8154,11544672.74,316.42,62.9,798.65
Target Maturity 2029 Bond Fund,2017-04-21,"Amazon.com, Inc.",425716,7443,44290444.18,103.07,22.75,88.85
International Fixed Duration Fund,2020-06-18,AXA SA,673242,-1456,427229261.74,887.11,969.42,759.33
Sustainable Retail Fund,2021-03-17,"The Hain Celestial Group, Inc.",641861,7698,276742080.66,105.03,945.22,891.72
Equity Diversified Selection Fund,2017-03-25,"Facebook, Inc.",936824,-2385,260507367.33,500.34,843.25,731.29
Global Cross Asset Fund,2021-04-27,Alibaba Group Holding Ltd.,738775,-9428,262820648.25,946.11,69.11,821.58
Fixed Maturity 2027 Bond Fund,2020-12-29,Volkswagen AG,91983,2200,496334440.83,481.35,113.85,366.9
Fixed Maturity 2027 Bond Fund,2017-07-25,Toyota Motor Corp.,775626,-8015,320572083.41,665.76,179.25,631.17
Community Savings Bond Fund,2022-05-18,Nestlé SA,503041,1111,432312386.14,425.57,522.26,272.11
Target Maturity 2029 Bond Fund,2019-01-31,"Amazon.com, Inc.",446433,2855,252950290.63,652.86,422.88,836.56
Subordinated Financials Fund,2018-10-30,Citigroup Inc.,389984,4035,253115324.19,129.32,824.93,172.3
Global Short Term Credit Fund,2019-05-14,Bank of America Corp.,725100,-5648,207083984.15,502.38,284.63,110.1
Equity Diversified Selection Fund,2022-01-01,"Netflix, Inc.",713726,-2008,443665870.7,65.79,441.44,454.22
Impact Credit Strategies Fund,2021-01-07,Vestas Wind Systems A/S,581748,4619,372395576.4,166.4,707.58,375.87
Fixed Maturity 2027 Bond Fund,2022-04-12,Ford Motor Co.,105422,-5574,139899103.01,582.16,985.05,126.68
International Fixed Duration Fund,2018-03-01,Ping An Insurance (Group) Co. of China Ltd.,303254,-5621,149147521.76,108.65,401.39,469.49
Fixed Maturity 2027 Bond Fund,2020-12-23,Volkswagen AG,290537,-7774,392603628.52,871.81,998.88,532.61
Global Cross Asset Fund,2022-03-24,Johnson & Johnson,834563,4651,236779207.68,967.83,721.74,19.67
Global Cross Asset Fund,2022-11-29,"Berkshire Hathaway, Inc.",268034,-6298,184735257.74,623.02,10.92,930.26
Sustainable Retail Fund,2019-09-22,"Beyond Meat, Inc.",924535,-1568,383983141.19,740.73,454.36,908.99
Global Cross Asset Fund,2022-11-05,Alibaba Group Holding Ltd.,427028,5900,313705352.86,127.34,341.58,905.63
Global Short Term Credit Fund,2020-08-29,Bank of America Corp.,700526,-2877,85527336.84,623.43,284.83,847.78
Global Short Term Credit Fund,2022-06-04,Bank of America Corp.,664516,1488,24298388.16,835.25,28.34,193.58
Global Short Term Credit Fund,2020-12-31,HSBC Holdings Plc,260167,2234,71281665.96,914.01,106.15,696.06
Equity Diversified Selection Fund,2019-05-04,"Netflix, Inc.",585204,6867,222782535.33,49.69,663.52,487.52
Fixed Maturity 2025 Bond Fund,2020-01-09,Chevron Corp.,690114,-8328,186582703.75,226.16,369.14,156.73
Global Cross Asset Fund,2018-07-07,"Berkshire Hathaway, Inc.",597066,1285,68579228.61,99.2,985.82,379.8
Global Cross Asset Fund,2021-09-13,Johnson & Johnson,53178,953,236436829.58,851.24,234.31,186.41
Sustainable Retail Fund,2019-10-07,"The Hain Celestial Group, Inc.",414833,-6583,86828276.87,357.58,455.88,750.92
Sustainable Retail Fund,2019-07-25,"The Hain Celestial Group, Inc.",240070,-9460,326663982.12,305.17,746.04,198.81
Target Maturity 2029 Bond Fund,2021-09-20,Microsoft Corp.,982737,4261,343621309.82,397.2,627.33,283.68
Equity Diversified Selection Fund,2018-10-06,Google LLC,966109,847,56657159.39,329.9,863.23,438.84
Equity Diversified Selection Fund,2020-11-20,Google LLC,531603,9871,287440335.37,364.98,661.2,490.95
Community Savings Bond Fund,2022-04-06,"Walmart, Inc.",866306,9922,200882885.48,710.69,693.84,316.3
