CUSTOMER_ID,ORDER_ID,ORDER_TS,ORDER_CURRENCY,ORDER_AMOUNT,ORDER_TAX,ORDER_TOTAL
782,86054307,2020-05-29,USD,22.13,5.5325,27.6625
810,86054308,2020-05-29,USD,9.86,2.465,12.325
330,86054309,2020-05-29,USD,32.07,8.0175,40.0875
376,86054310,2020-05-29,USD,17.39,4.3475,21.7375
654,86054311,2020-05-29,USD,38.55,9.6375,48.1875
621,86054312,2020-05-29,USD,13.8,3.45,17.25
636,86054313,2020-05-29,USD,21.61,5.4025,27.0125
742,86054314,2020-05-29,USD,4.73,1.1825,5.9125
893,86054315,2020-05-29,USD,25.74,6.435,32.175
567,86054316,2020-05-29,USD,26.42,6.605,33.025
409,86054317,2020-05-29,USD,2.45,0.6125,3.0625
524,86054318,2020-05-29,USD,5,1.25,6.25
563,86054319,2020-05-29,USD,12.46,3.115,15.575
336,86054320,2020-05-29,USD,4.93,1.2325,6.1625
821,86054321,2020-05-29,USD,21.41,5.3525,26.7625
440,86054322,2020-05-29,USD,11.55,2.8875,14.4375
265,86054323,2020-05-29,USD,8.81,2.2025,11.0125
131,86054324,2020-05-29,USD,11.12,2.78,13.9
572,86054325,2020-05-29,USD,6.3,1.575,7.875
883,86054326,2020-05-29,USD,11.1,2.775,13.875
218,86054327,2020-05-29,USD,11.12,2.78,13.9
491,86054328,2020-05-29,USD,4.93,1.2325,6.1625
645,86054329,2020-05-29,USD,22.73,5.6825,28.4125
227,86054330,2020-05-29,USD,9.46,2.365,11.825
615,86054331,2020-05-29,USD,11.94,2.985,14.925
791,86054332,2020-05-29,USD,9.05,2.2625,11.3125
341,86054333,2020-05-29,USD,6.43,1.6075,8.0375
984,86054334,2020-05-29,USD,18.1,4.525,22.625
58,86054335,2020-05-29,USD,13.34,3.335,16.675
831,86054337,2020-05-29,USD,7.49,1.8725,9.3625
120,86054338,2020-05-29,USD,59.58,14.895,74.475
941,86054339,2020-05-29,USD,88.7,22.175,110.875
960,86054340,2020-05-29,USD,10.32,2.58,12.9
644,86054341,2020-05-29,USD,17.03,4.2575,21.2875
876,86054342,2020-05-29,USD,9.86,2.465,12.325
936,86054343,2020-05-29,USD,20.31,5.0775,25.3875
248,86054344,2020-05-29,USD,4.62,1.155,5.775
981,86054345,2020-05-29,USD,43.19,10.7975,53.9875
900,86054346,2020-05-29,USD,8.81,2.2025,11.0125
231,86054347,2020-05-29,USD,13.97,3.4925,17.4625
331,86054348,2020-05-29,USD,5.91,1.4775,7.3875
98,86054349,2020-05-29,USD,17.24,4.31,21.55
764,86054350,2020-05-29,USD,16.55,4.1375,20.6875
430,86054351,2020-05-29,USD,4.33,1.0825,5.4125
437,86054352,2020-05-29,USD,11.55,2.8875,14.4375
918,86054353,2020-05-29,USD,14.35,3.5875,17.9375
838,86054354,2020-05-29,USD,30.38,7.595,37.975
458,86054355,2020-05-29,USD,40.86,10.215,51.075
313,86054356,2020-05-29,USD,48.54,12.135,60.675
910,86054357,2020-05-29,USD,7.78,1.945,9.725
176,86054358,2020-05-29,USD,41.05,10.2625,51.3125
852,86054359,2020-05-29,USD,9.46,2.365,11.825
104,86054360,2020-05-29,USD,38.98,9.745,48.725
12,86054361,2020-05-29,USD,7.55,1.8875,9.4375
843,86054362,2020-05-29,USD,7.55,1.8875,9.4375
871,86054363,2020-05-29,USD,9.28,2.32,11.6
59,86054364,2020-05-29,USD,31.56,7.89,39.45
68,86054365,2020-05-29,USD,53.49,13.3725,66.8625
501,86054366,2020-05-29,USD,6.39,1.5975,7.9875
476,86054367,2020-05-29,USD,3.55,0.8875,4.4375
263,86054368,2020-05-29,USD,7.38,1.845,9.225
469,86054369,2020-05-29,USD,15.75,3.9375,19.6875
297,86054370,2020-05-29,USD,13.6,3.4,17
618,86054371,2020-05-29,USD,5.91,1.4775,7.3875
914,86054372,2020-05-29,USD,3.55,0.8875,4.4375
29,86054373,2020-05-29,USD,13.96,3.49,17.45
614,86054374,2020-05-29,USD,2.45,0.6125,3.0625
632,86054375,2020-05-29,USD,6.8,1.7,8.5
183,86054376,2020-05-29,USD,13.07,3.2675,16.3375
676,86054377,2020-05-29,USD,39.43,9.8575,49.2875
602,86054378,2020-05-29,USD,6.43,1.6075,8.0375
398,86054379,2020-05-29,USD,17.01,4.2525,21.2625
458,86054380,2020-05-29,USD,21.93,5.4825,27.4125
806,86054382,2020-05-29,USD,8.84,2.21,11.05
603,86054383,2020-05-29,USD,5.91,1.4775,7.3875
46,86054384,2020-05-29,USD,26.75,6.6875,33.4375
305,86054385,2020-05-29,USD,4.73,1.1825,5.9125
798,86054386,2020-05-29,USD,13.6,3.4,17
375,86054387,2020-05-29,USD,21.15,5.2875,26.4375
149,86054388,2020-05-29,USD,4.73,1.1825,5.9125
607,86054389,2020-05-29,USD,11.94,2.985,14.925
613,86054390,2020-05-29,USD,15.15,3.7875,18.9375
486,86054391,2020-05-29,USD,19.51,4.8775,24.3875
326,86054392,2020-05-29,USD,40.99,10.2475,51.2375
545,86054393,2020-05-29,USD,16.72,4.18,20.9
61,86054394,2020-05-29,USD,24.04,6.01,30.05
507,86054395,2020-05-29,USD,42.04,10.51,52.55
618,86054397,2020-05-29,USD,53.32,13.33,66.65
491,86054398,2020-05-29,USD,40.33,10.0825,50.4125
466,86054399,2020-05-29,USD,4.73,1.1825,5.9125
1,86054400,2020-05-29,USD,20.43,5.1075,25.5375
286,86054401,2020-05-29,USD,10.64,2.66,13.3
298,86054402,2020-05-29,USD,52.09,13.0225,65.1125
473,86054403,2020-05-29,USD,17.68,4.42,22.1
712,86054404,2020-05-29,USD,37.97,9.4925,47.4625
195,86054405,2020-05-29,USD,15.97,3.9925,19.9625
55,86054406,2020-05-29,USD,10.64,2.66,13.3
540,86054407,2020-05-29,USD,6.08,1.52,7.6
33,86054408,2020-05-29,USD,12.48,3.12,15.6
258,86054409,2020-05-29,USD,29.8,7.45,37.25
277,86054410,2020-05-29,USD,56.25,14.0625,70.3125
18,86054411,2020-05-29,USD,16.16,4.04,20.2
644,86054412,2020-05-29,USD,27.61,6.9025,34.5125
546,86054413,2020-05-29,USD,8.63,2.1575,10.7875
309,86054414,2020-05-29,USD,26.1,6.525,32.625
407,86054415,2020-05-29,USD,23.25,5.8125,29.0625
160,86054416,2020-05-29,USD,4.93,1.2325,6.1625
550,86054418,2020-05-29,USD,22.27,5.5675,27.8375
439,86054419,2020-05-29,USD,7.55,1.8875,9.4375
147,86054420,2020-05-29,USD,8.81,2.2025,11.0125
155,86054421,2020-05-29,USD,37.44,9.36,46.8
611,86054422,2020-05-29,USD,7.55,1.8875,9.4375
931,86054424,2020-05-29,USD,8.06,2.015,10.075
532,86054425,2020-05-29,USD,23.33,5.8325,29.1625
795,86054427,2020-05-29,USD,11.12,2.78,13.9
911,86054428,2020-05-29,USD,31.24,7.81,39.05
324,86054429,2020-05-29,USD,18.1,4.525,22.625
992,86054430,2020-05-29,USD,10.64,2.66,13.3
411,86054431,2020-05-29,USD,4.93,1.2325,6.1625
709,86054432,2020-05-29,USD,8.67,2.1675,10.8375
246,86054433,2020-05-29,USD,3.55,0.8875,4.4375
803,86054434,2020-05-29,USD,14.07,3.5175,17.5875
867,86054435,2020-05-29,USD,17.46,4.365,21.825
749,86054436,2020-05-29,USD,17.01,4.2525,21.2625
806,86054437,2020-05-29,USD,12.61,3.1525,15.7625
431,86054438,2020-05-29,USD,39.15,9.7875,48.9375
214,86054439,2020-05-29,USD,4.73,1.1825,5.9125
364,86054440,2020-05-29,USD,23.12,5.78,28.9
242,86054441,2020-05-29,USD,10.22,2.555,12.775
228,86054442,2020-05-29,USD,21.27,5.3175,26.5875
251,86054443,2020-05-29,USD,33.74,8.435,42.175
983,86054444,2020-05-29,USD,13.07,3.2675,16.3375
496,86054445,2020-05-29,USD,23.17,5.7925,28.9625
208,86054446,2020-05-29,USD,33.35,8.3375,41.6875
986,86054447,2020-05-29,USD,10.13,2.5325,12.6625
990,86054448,2020-05-29,USD,4.73,1.1825,5.9125
714,86054449,2020-05-29,USD,15.14,3.785,18.925
610,86054450,2020-05-29,USD,3.94,0.985,4.925
162,86054451,2020-05-29,USD,16.83,4.2075,21.0375
900,86054452,2020-05-29,USD,6.39,1.5975,7.9875
566,86054454,2020-05-29,USD,25.74,6.435,32.175
209,86054455,2020-05-29,USD,10.42,2.605,13.025
844,86054456,2020-05-29,USD,23.49,5.8725,29.3625
881,86054457,2020-05-29,USD,5.16,1.29,6.45
920,86054458,2020-05-29,USD,21.55,5.3875,26.9375
715,86054459,2020-05-29,USD,40.61,10.1525,50.7625
788,86054460,2020-05-29,USD,10.13,2.5325,12.6625
728,86054461,2020-05-29,USD,5.8,1.45,7.25
622,86054462,2020-05-29,USD,16.16,4.04,20.2
950,86054463,2020-05-29,USD,4.34,1.085,5.425
704,86054464,2020-05-29,USD,3.94,0.985,4.925
495,86054465,2020-05-29,USD,6.24,1.56,7.8
145,86054466,2020-05-29,USD,1.97,0.4925,2.4625
970,86054467,2020-05-29,USD,12.46,3.115,15.575
645,86054468,2020-05-29,USD,44.42,11.105,55.525
549,86054469,2020-05-29,USD,24.12,6.03,30.15
717,86054470,2020-05-29,USD,18.9,4.725,23.625
154,86054471,2020-05-29,USD,13.66,3.415,17.075
214,86054472,2020-05-29,USD,7.66,1.915,9.575
685,86054473,2020-05-29,USD,22.41,5.6025,28.0125
230,86054474,2020-05-29,USD,9.05,2.2625,11.3125
957,86054475,2020-05-29,USD,7.48,1.87,9.35
348,86054476,2020-05-29,USD,13.96,3.49,17.45
966,86054478,2020-05-29,USD,24.56,6.14,30.7
826,86054479,2020-05-29,USD,4.73,1.1825,5.9125
280,86054480,2020-05-29,USD,7.49,1.8725,9.3625
612,86054481,2020-05-29,USD,7.55,1.8875,9.4375
425,86054482,2020-05-29,USD,7.95,1.9875,9.9375
522,86054483,2020-05-29,USD,29.98,7.495,37.475
317,86054484,2020-05-29,USD,10.76,2.69,13.45
528,86054485,2020-05-29,USD,24.04,6.01,30.05
810,86054486,2020-05-29,USD,11.55,2.8875,14.4375
258,86054487,2020-05-29,USD,19.05,4.7625,23.8125
687,86054488,2020-05-29,USD,10.05,2.5125,12.5625
711,86054489,2020-05-29,USD,17.62,4.405,22.025
53,86054490,2020-05-29,USD,13.57,3.3925,16.9625
3,86054491,2020-05-29,USD,18.68,4.67,23.35
893,86054492,2020-05-29,USD,18.72,4.68,23.4
142,86054493,2020-05-29,USD,15.54,3.885,19.425
268,86054494,2020-05-29,USD,6.39,1.5975,7.9875
558,86054495,2020-05-29,USD,24.52,6.13,30.65
330,86054496,2020-05-29,USD,17.01,4.2525,21.2625
757,86054498,2020-05-29,USD,24.66,6.165,30.825
134,86054499,2020-05-29,USD,9.74,2.435,12.175
563,86054500,2020-05-29,USD,21.74,5.435,27.175
59,86054501,2020-05-29,USD,16.4,4.1,20.5
557,86054502,2020-05-29,USD,26.01,6.5025,32.5125
593,86054503,2020-05-29,USD,30.67,7.6675,38.3375
436,86054504,2020-05-29,USD,17.01,4.2525,21.2625
302,86054505,2020-05-29,USD,60.35,15.0875,75.4375
391,86054506,2020-05-29,USD,28.74,7.185,35.925
912,86054507,2020-05-29,USD,11.49,2.8725,14.3625
122,86054508,2020-05-29,USD,7.03,1.7575,8.7875
677,86054509,2020-05-29,USD,6.7,1.675,8.375
648,86054510,2020-05-29,USD,10.53,2.6325,13.1625
21,86054511,2020-05-29,USD,62.25,15.5625,77.8125
959,86054512,2020-05-29,USD,56.66,14.165,70.825
516,86054513,2020-05-29,USD,15.37,3.8425,19.2125
231,86054514,2020-05-29,USD,57.6,14.4,72
263,86054515,2020-05-29,USD,39.43,9.8575,49.2875
609,86054516,2020-05-29,USD,40.6,10.15,50.75
664,86054517,2020-05-29,USD,14.19,3.5475,17.7375
222,86054518,2020-05-29,USD,4.73,1.1825,5.9125
350,86054519,2020-05-29,USD,6.8,1.7,8.5
905,86054520,2020-05-29,USD,24.12,6.03,30.15
646,86054521,2020-05-29,USD,9.07,2.2675,11.3375
508,86054522,2020-05-29,USD,10.63,2.6575,13.2875
7,86054523,2020-05-29,USD,12,3,15
533,86054524,2020-05-29,USD,13.97,3.4925,17.4625
95,86054525,2020-05-29,USD,4.78,1.195,5.975
679,86054526,2020-05-29,USD,91.74,22.935,114.675
287,86054527,2020-05-29,USD,11.04,2.76,13.8
752,86054528,2020-05-29,USD,45.13,11.2825,56.4125
391,86054529,2020-05-29,USD,6.24,1.56,7.8
293,86054530,2020-05-29,USD,19.49,4.8725,24.3625
916,86054531,2020-05-29,USD,18.3,4.575,22.875
737,86054532,2020-05-29,USD,11.1,2.775,13.875
150,86054533,2020-05-29,USD,10.13,2.5325,12.6625
670,86054534,2020-05-29,USD,45.48,11.37,56.85
393,86054535,2020-05-29,USD,7.45,1.8625,9.3125
843,86054536,2020-05-29,USD,39.15,9.7875,48.9375
347,86054537,2020-05-29,USD,56.97,14.2425,71.2125
307,86054538,2020-05-29,USD,41.31,10.3275,51.6375
963,86054539,2020-05-29,USD,3.15,0.7875,3.9375
695,86054540,2020-05-29,USD,12,3,15
699,86054541,2020-05-29,USD,6.69,1.6725,8.3625
769,86054542,2020-05-29,USD,25.97,6.4925,32.4625
87,86054543,2020-05-29,USD,4.73,1.1825,5.9125
644,86054544,2020-05-29,USD,5.91,1.4775,7.3875
90,86054545,2020-05-29,USD,38.47,9.6175,48.0875
114,86054546,2020-05-29,USD,26.53,6.6325,33.1625
660,86054547,2020-05-29,USD,13.8,3.45,17.25
579,86054548,2020-05-29,USD,3.24,0.81,4.05
847,86054549,2020-05-29,USD,8.73,2.1825,10.9125
676,86054550,2020-05-29,USD,9.46,2.365,11.825
646,86054551,2020-05-29,USD,7.78,1.945,9.725
338,86054552,2020-05-29,USD,3.55,0.8875,4.4375
564,86054553,2020-05-29,USD,2.45,0.6125,3.0625
143,86054554,2020-05-29,USD,23.25,5.8125,29.0625
245,86054555,2020-05-29,USD,6.7,1.675,8.375
556,86054556,2020-05-29,USD,29.13,7.2825,36.4125
352,86054557,2020-05-29,USD,9.63,2.4075,12.0375
106,86054558,2020-05-29,USD,35.84,8.96,44.8
948,86054559,2020-05-29,USD,4.33,1.0825,5.4125
681,86054560,2020-05-29,USD,10.97,2.7425,13.7125
186,86054561,2020-05-29,USD,13.6,3.4,17
882,86054562,2020-05-29,USD,18.41,4.6025,23.0125
713,86054563,2020-05-29,USD,7.55,1.8875,9.4375
5,86054564,2020-05-29,USD,1.97,0.4925,2.4625
829,86054565,2020-05-29,USD,3.55,0.8875,4.4375
202,86054566,2020-05-29,USD,54.76,13.69,68.45
821,86054567,2020-05-29,USD,14.55,3.6375,18.1875
391,86054568,2020-05-29,USD,37.44,9.36,46.8
293,86054569,2020-05-29,USD,10.32,2.58,12.9
916,86054570,2020-05-29,USD,111.64,27.91,139.55
737,86054571,2020-05-29,USD,9.74,2.435,12.175
150,86054572,2020-05-29,USD,25.29,6.3225,31.6125
670,86054573,2020-05-29,USD,16.23,4.0575,20.2875
393,86054574,2020-05-29,USD,98.2,24.55,122.75
843,86054575,2020-05-29,USD,34.7,8.675,43.375
347,86054576,2020-05-29,USD,9.45,2.3625,11.8125
307,86054577,2020-05-29,USD,14.17,3.5425,17.7125
963,86054578,2020-05-29,USD,15.58,3.895,19.475
695,86054579,2020-05-29,USD,10.76,2.69,13.45
699,86054580,2020-05-29,USD,5.12,1.28,6.4
769,86054581,2020-05-29,USD,8.27,2.0675,10.3375
87,86054582,2020-05-29,USD,17.01,4.2525,21.2625
644,86054583,2020-05-29,USD,59.84,14.96,74.8
90,86054584,2020-05-29,USD,25.83,6.4575,32.2875
114,86054585,2020-05-29,USD,60.76,15.19,75.95
660,86054586,2020-05-29,USD,8.16,2.04,10.2
579,86054587,2020-05-29,USD,10.25,2.5625,12.8125
847,86054588,2020-05-29,USD,24.52,6.13,30.65
676,86054589,2020-05-29,USD,20.75,5.1875,25.9375
646,86054590,2020-05-29,USD,10.53,2.6325,13.1625
338,86054591,2020-05-29,USD,40.01,10.0025,50.0125
564,86054592,2020-05-29,USD,9.05,2.2625,11.3125
143,86054593,2020-05-29,USD,74.07,18.5175,92.5875
245,86054594,2020-05-29,USD,6.8,1.7,8.5
556,86054595,2020-05-29,USD,17.39,4.3475,21.7375
352,86054596,2020-05-29,USD,3.55,0.8875,4.4375
106,86054598,2020-05-29,USD,31.28,7.82,39.1
948,86054599,2020-05-29,USD,9.46,2.365,11.825
681,86054600,2020-05-29,USD,18.68,4.67,23.35
186,86054601,2020-05-29,USD,29.49,7.3725,36.8625
882,86054602,2020-05-29,USD,6.98,1.745,8.725
713,86054603,2020-05-29,USD,11.55,2.8875,14.4375
5,86054604,2020-05-29,USD,7.77,1.9425,9.7125
829,86054605,2020-05-29,USD,3.55,0.8875,4.4375
202,86054606,2020-05-29,USD,32.07,8.0175,40.0875
821,86054607,2020-05-29,USD,5.91,1.4775,7.3875
442,86054608,2020-05-29,USD,27.71,6.9275,34.6375
341,86054609,2020-05-29,USD,18.53,4.6325,23.1625
823,86054610,2020-05-29,USD,17.29,4.3225,21.6125
448,86054611,2020-05-29,USD,3.16,0.79,3.95
156,86054612,2020-05-29,USD,20.43,5.1075,25.5375
244,86054613,2020-05-29,USD,9.68,2.42,12.1
492,86054615,2020-05-29,USD,37.57,9.3925,46.9625
235,86054616,2020-05-29,USD,38.75,9.6875,48.4375
687,86054617,2020-05-29,USD,4.33,1.0825,5.4125
648,86054618,2020-05-29,USD,15.34,3.835,19.175
521,86054619,2020-05-29,USD,42.93,10.7325,53.6625
285,86054620,2020-05-29,USD,15.14,3.785,18.925
224,86054622,2020-05-29,USD,6.48,1.62,8.1
62,86054623,2020-05-29,USD,3.73,0.9325,4.6625
560,86054624,2020-05-29,USD,18.72,4.68,23.4
946,86054625,2020-05-29,USD,18.8,4.7,23.5
10,86054626,2020-05-29,USD,15.15,3.7875,18.9375
417,86054627,2020-05-29,USD,7.95,1.9875,9.9375
810,86054629,2020-05-29,USD,12.46,3.115,15.575
606,86054630,2020-05-29,USD,30.38,7.595,37.975
927,86054631,2020-05-29,USD,42.93,10.7325,53.6625
811,86054632,2020-05-29,USD,7.09,1.7725,8.8625
536,86054633,2020-05-29,USD,4.33,1.0825,5.4125
294,86054634,2020-05-29,USD,4.62,1.155,5.775
383,86054635,2020-05-29,USD,21.58,5.395,26.975
865,86054636,2020-05-29,USD,4.72,1.18,5.9
589,86054637,2020-05-29,USD,23.96,5.99,29.95
912,86054640,2020-05-29,USD,10.24,2.56,12.8
933,86054642,2020-05-29,USD,78.73,19.6825,98.4125
871,86054643,2020-05-29,USD,4.93,1.2325,6.1625
106,86054644,2020-05-29,USD,27.84,6.96,34.8
27,86054645,2020-05-29,USD,48.33,12.0825,60.4125
358,86054646,2020-05-29,USD,4.72,1.18,5.9
354,86054647,2020-05-29,USD,10.42,2.605,13.025
883,86054648,2020-05-29,USD,66.31,16.5775,82.8875
68,86054649,2020-05-29,USD,21.67,5.4175,27.0875
32,86054650,2020-05-29,USD,49.07,12.2675,61.3375
782,86054651,2020-05-29,USD,16.37,4.0925,20.4625
810,86054652,2020-05-29,USD,20.43,5.1075,25.5375
330,86054653,2020-05-29,USD,63.27,15.8175,79.0875
376,86054654,2020-05-29,USD,6.8,1.7,8.5
654,86054655,2020-05-29,USD,15.05,3.7625,18.8125
621,86054656,2020-05-29,USD,14.19,3.5475,17.7375
636,86054657,2020-05-29,USD,13.6,3.4,17
742,86054658,2020-05-29,USD,8.84,2.21,11.05
893,86054659,2020-05-29,USD,25.97,6.4925,32.4625
567,86054660,2020-05-29,USD,10.64,2.66,13.3
409,86054661,2020-05-29,USD,20.56,5.14,25.7
524,86054662,2020-05-29,USD,6.3,1.575,7.875
563,86054663,2020-05-29,USD,25.61,6.4025,32.0125
336,86054664,2020-05-29,USD,34.27,8.5675,42.8375
821,86054665,2020-05-29,USD,30.59,7.6475,38.2375
440,86054666,2020-05-29,USD,27.15,6.7875,33.9375
265,86054667,2020-05-29,USD,6.08,1.52,7.6
131,86054668,2020-05-29,USD,22.69,5.6725,28.3625
572,86054669,2020-05-29,USD,14.17,3.5425,17.7125
883,86054670,2020-05-29,USD,33.35,8.3375,41.6875
218,86054671,2020-05-29,USD,37.68,9.42,47.1
491,86054672,2020-05-29,USD,6.39,1.5975,7.9875
645,86054673,2020-05-29,USD,9.24,2.31,11.55
227,86054674,2020-05-29,USD,23.5,5.875,29.375
615,86054675,2020-05-29,USD,17.9,4.475,22.375
791,86054676,2020-05-29,USD,5.01,1.2525,6.2625
341,86054678,2020-05-29,USD,14.98,3.745,18.725
984,86054679,2020-05-29,USD,4.73,1.1825,5.9125
58,86054680,2020-05-29,USD,4.73,1.1825,5.9125
831,86054681,2020-05-29,USD,9.74,2.435,12.175
120,86054682,2020-05-29,USD,4.73,1.1825,5.9125
941,86054683,2020-05-29,USD,6.39,1.5975,7.9875
960,86054684,2020-05-29,USD,15.94,3.985,19.925
644,86054685,2020-05-29,USD,13.8,3.45,17.25
876,86054686,2020-05-29,USD,15.25,3.8125,19.0625
936,86054687,2020-05-29,USD,17.19,4.2975,21.4875
248,86054688,2020-05-29,USD,18.62,4.655,23.275
981,86054690,2020-05-29,USD,7.98,1.995,9.975
900,86054691,2020-05-29,USD,5.41,1.3525,6.7625
231,86054692,2020-05-29,USD,8.28,2.07,10.35
331,86054693,2020-05-29,USD,18.69,4.6725,23.3625
98,86054694,2020-05-29,USD,26.8,6.7,33.5
764,86054695,2020-05-29,USD,55.51,13.8775,69.3875
430,86054696,2020-05-29,USD,14.35,3.5875,17.9375
437,86054697,2020-05-29,USD,19.31,4.8275,24.1375
918,86054698,2020-05-29,USD,31.12,7.78,38.9
838,86054699,2020-05-29,USD,25.74,6.435,32.175
458,86054700,2020-05-29,USD,5.41,1.3525,6.7625
313,86054701,2020-05-29,USD,13.46,3.365,16.825
910,86054702,2020-05-29,USD,15.9,3.975,19.875
176,86054703,2020-05-29,USD,23.08,5.77,28.85
852,86054704,2020-05-29,USD,7.78,1.945,9.725
104,86054705,2020-05-29,USD,14.19,3.5475,17.7375
12,86054706,2020-05-29,USD,21.58,5.395,26.975
843,86054707,2020-05-29,USD,7.1,1.775,8.875
871,86054708,2020-05-29,USD,19.49,4.8725,24.3625
59,86054709,2020-05-29,USD,21.9,5.475,27.375
68,86054710,2020-05-29,USD,8.56,2.14,10.7
501,86054711,2020-05-29,USD,35.61,8.9025,44.5125
476,86054712,2020-05-29,USD,23.56,5.89,29.45
263,86054713,2020-05-29,USD,15.25,3.8125,19.0625
469,86054714,2020-05-29,USD,82.81,20.7025,103.5125
297,86054715,2020-05-29,USD,9.86,2.465,12.325
618,86054716,2020-05-29,USD,13.57,3.3925,16.9625
914,86054717,2020-05-29,USD,9.86,2.465,12.325
29,86054718,2020-05-29,USD,7.42,1.855,9.275
614,86054719,2020-05-29,USD,22.02,5.505,27.525
632,86054720,2020-05-29,USD,7.77,1.9425,9.7125
183,86054721,2020-05-29,USD,3.94,0.985,4.925
676,86054722,2020-05-29,USD,24.56,6.14,30.7
602,86054723,2020-05-29,USD,21.09,5.2725,26.3625
398,86054724,2020-05-29,USD,14.19,3.5475,17.7375
458,86054725,2020-05-29,USD,4.33,1.0825,5.4125
806,86054726,2020-05-29,USD,4.33,1.0825,5.4125
603,86054727,2020-05-29,USD,10.81,2.7025,13.5125
46,86054728,2020-05-29,USD,11.1,2.775,13.875
305,86054729,2020-05-29,USD,16.72,4.18,20.9
798,86054730,2020-05-29,USD,16.23,4.0575,20.2875
375,86054731,2020-05-29,USD,10.02,2.505,12.525
149,86054732,2020-05-29,USD,10.41,2.6025,13.0125
607,86054733,2020-05-29,USD,3.54,0.885,4.425
613,86054734,2020-05-29,USD,80.35,20.0875,100.4375
486,86054735,2020-05-29,USD,4.38,1.095,5.475
326,86054736,2020-05-29,USD,19.47,4.8675,24.3375
545,86054737,2020-05-29,USD,16.03,4.0075,20.0375
61,86054738,2020-05-29,USD,22.78,5.695,28.475
507,86054739,2020-05-29,USD,47.78,11.945,59.725
618,86054740,2020-05-29,USD,26.01,6.5025,32.5125
491,86054741,2020-05-29,USD,11.55,2.8875,14.4375
466,86054742,2020-05-29,USD,31.63,7.9075,39.5375
1,86054743,2020-05-29,USD,40.16,10.04,50.2
286,86054744,2020-05-29,USD,21.41,5.3525,26.7625
298,86054745,2020-05-29,USD,17.19,4.2975,21.4875
473,86054746,2020-05-29,USD,18.72,4.68,23.4
712,86054747,2020-05-29,USD,5.8,1.45,7.25
195,86054748,2020-05-29,USD,9.86,2.465,12.325
55,86054749,2020-05-29,USD,39.35,9.8375,49.1875
540,86054750,2020-05-29,USD,78.82,19.705,98.525
33,86054751,2020-05-29,USD,25.74,6.435,32.175
258,86054752,2020-05-29,USD,2.36,0.59,2.95
277,86054753,2020-05-29,USD,9.46,2.365,11.825
18,86054754,2020-05-29,USD,3.55,0.8875,4.4375
644,86054755,2020-05-29,USD,11.03,2.7575,13.7875
546,86054756,2020-05-29,USD,15.41,3.8525,19.2625
309,86054757,2020-05-29,USD,10.32,2.58,12.9
407,86054758,2020-05-29,USD,3.94,0.985,4.925
160,86054759,2020-05-29,USD,9.44,2.36,11.8
550,86054760,2020-05-29,USD,17.29,4.3225,21.6125
439,86054761,2020-05-29,USD,9.79,2.4475,12.2375
147,86054762,2020-05-29,USD,9.63,2.4075,12.0375
155,86054763,2020-05-29,USD,15.37,3.8425,19.2125
611,86054764,2020-05-29,USD,8.95,2.2375,11.1875
931,86054765,2020-05-29,USD,15.53,3.8825,19.4125
532,86054766,2020-05-29,USD,21.28,5.32,26.6
795,86054767,2020-05-29,USD,21.61,5.4025,27.0125
911,86054768,2020-05-29,USD,8.66,2.165,10.825
324,86054769,2020-05-29,USD,26.8,6.7,33.5
992,86054770,2020-05-29,USD,20.31,5.0775,25.3875
411,86054771,2020-05-29,USD,28.91,7.2275,36.1375
709,86054772,2020-05-29,USD,27.73,6.9325,34.6625
246,86054773,2020-05-29,USD,9.46,2.365,11.825
803,86054774,2020-05-29,USD,3.94,0.985,4.925
867,86054775,2020-05-29,USD,6.98,1.745,8.725
749,86054776,2020-05-29,USD,13.46,3.365,16.825
806,86054777,2020-05-29,USD,1.58,0.395,1.975
431,86054778,2020-05-29,USD,29.8,7.45,37.25
214,86054779,2020-05-29,USD,40.86,10.215,51.075
364,86054780,2020-05-29,USD,7.42,1.855,9.275
242,86054781,2020-05-29,USD,23.73,5.9325,29.6625
228,86054782,2020-05-29,USD,30.71,7.6775,38.3875
251,86054783,2020-05-29,USD,9.86,2.465,12.325
983,86054784,2020-05-29,USD,3.94,0.985,4.925
496,86054785,2020-05-29,USD,6.58,1.645,8.225
208,86054786,2020-05-29,USD,25.44,6.36,31.8
986,86054787,2020-05-29,USD,20.28,5.07,25.35
990,86054788,2020-05-29,USD,2.76,0.69,3.45
714,86054789,2020-05-29,USD,17.39,4.3475,21.7375
610,86054790,2020-05-29,USD,14.39,3.5975,17.9875
162,86054791,2020-05-29,USD,10.02,2.505,12.525
900,86054792,2020-05-29,USD,43.79,10.9475,54.7375
566,86054793,2020-05-29,USD,7.48,1.87,9.35
209,86054794,2020-05-29,USD,5.41,1.3525,6.7625
844,86054795,2020-05-29,USD,8.67,2.1675,10.8375
881,86054796,2020-05-29,USD,10.25,2.5625,12.8125
920,86054797,2020-05-29,USD,8.81,2.2025,11.0125
715,86054798,2020-05-29,USD,13.51,3.3775,16.8875
788,86054799,2020-05-29,USD,5.01,1.2525,6.2625
728,86054800,2020-05-29,USD,19.9,4.975,24.875
622,86054802,2020-05-29,USD,18.8,4.7,23.5
950,86054803,2020-05-29,USD,5.72,1.43,7.15
704,86054804,2020-05-29,USD,7.66,1.915,9.575
495,86054805,2020-05-29,USD,3.94,0.985,4.925
